GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0099177	0.0027149916688	0.133034591771	BP	e	regulation of trans-synaptic signaling	4/25	45/1840	5	4	OG_12549, OG_12860, OG_13376, OG_17439
GO:0050804	0.0027149916688	0.133034591771	BP	e	modulation of chemical synaptic transmission	4/25	45/1840	6	4	OG_12549, OG_12860, OG_13376, OG_17439
GO:0007611	0.0136640134648	0.251164337402	BP	e	learning or memory	3/25	38/1840	5	3	OG_11067, OG_12860, OG_15572
GO:0003008	0.0157771099333	0.251164337402	BP	e	system process	5/25	113/1840	2	5	OG_11067, OG_12860, OG_15572, OG_16497, OG_17439
GO:0050890	0.0157188166604	0.251164337402	BP	e	cognition	3/25	40/1840	4	3	OG_11067, OG_12860, OG_15572
GO:0032879	0.0163977500634	0.251164337402	BP	e	regulation of localization	7/25	206/1840	3	7	OG_10928, OG_12019, OG_12860, OG_13376, OG_15572, OG_16497, OG_17439
GO:0043269	0.0179403098144	0.251164337402	BP	e	regulation of ion transport	3/25	42/1840	5	3	OG_10928, OG_12860, OG_15572
GO:0008152	0.0253481601176	0.279882256862	BP	p	metabolic process	7/25	941/1840	1	7	OG_11823, OG_12019, OG_13327, OG_13376, OG_14140, OG_16575, OG_17439
GO:0044237	0.025703472569	0.279882256862	BP	p	cellular metabolic process	6/25	858/1840	2	6	OG_12019, OG_13327, OG_13376, OG_14140, OG_16575, OG_17439
GO:0050877	0.0404108709801	0.354793695604	BP	e	nervous system process	4/25	98/1840	3	4	OG_11067, OG_12860, OG_15572, OG_17439
GO:0009987	0.0434441259923	0.354793695604	BP	p	cellular process	13/25	1311/1840	1	13	OG_11067, OG_11823, OG_12019, OG_12549, OG_12860, OG_13327, OG_13376, OG_14140, OG_15572, OG_16329, OG_16497, OG_16575, OG_17439
GO:0044238	0.0426008720027	0.354793695604	BP	p	primary metabolic process	6/25	820/1840	2	6	OG_11823, OG_13327, OG_13376, OG_14140, OG_16575, OG_17439
GO:0040012	0.0577313663933	0.435205685119	BP	e	regulation of locomotion	3/25	66/1840	3	3	OG_11823, OG_16497, OG_17439
GO:0007610	0.0678920436665	0.453842010587	BP	e	behavior	4/25	116/1840	1	4	OG_11067, OG_12860, OG_15572, OG_17439
GO:0071704	0.0694656138653	0.453842010587	BP	p	organic substance metabolic process	7/25	860/1840	2	7	OG_11823, OG_12019, OG_13327, OG_13376, OG_14140, OG_16575, OG_17439
GO:0006807	0.100699030006	0.602863189378	BP	p	nitrogen compound metabolic process	6/25	761/1840	2	6	OG_11823, OG_13327, OG_13376, OG_14140, OG_16575, OG_17439
GO:1901360	0.112143648645	0.602863189378	BP	p	organic cyclic compound metabolic process	3/25	494/1840	3	3	OG_13327, OG_16575, OG_17439
GO:0034641	0.111823864347	0.602863189378	BP	p	cellular nitrogen compound metabolic process	3/25	499/1840	3	3	OG_13327, OG_16575, OG_17439
GO:0007010	0.116881638757	0.602863189378	BP	e	cytoskeleton organization	3/25	89/1840	4	3	OG_11823, OG_12549, OG_16497
GO:0046483	0.164242775917	0.624269133597	BP	p	heterocycle metabolic process	3/25	467/1840	3	3	OG_13327, OG_16575, OG_17439
GO:0035556	0.177831101178	0.624269133597	BP	e	intracellular signal transduction	3/25	108/1840	5	3	OG_11067, OG_12860, OG_13376
GO:0044260	0.18468125809	0.624269133597	BP	p	cellular macromolecule metabolic process	4/25	544/1840	4	4	OG_12019, OG_13376, OG_16575, OG_17439
GO:0048646	0.128933317573	0.624269133597	BP	e	anatomical structure formation involved in morphogenesis	3/25	93/1840	2	3	OG_12549, OG_16497, OG_17439
GO:0006139	0.166644726772	0.624269133597	BP	p	nucleobase-containing compound metabolic process	3/25	450/1840	4	3	OG_13327, OG_16575, OG_17439
GO:0051240	0.184732702799	0.624269133597	BP	e	positive regulation of multicellular organismal process	3/25	110/1840	4	3	OG_12860, OG_16497, OG_17439
GO:0040011	0.181272018619	0.624269133597	BP	e	locomotion	3/25	109/1840	1	3	OG_11823, OG_16497, OG_17439
GO:0032501	0.137274692993	0.624269133597	BP	e	multicellular organismal process	8/25	371/1840	1	8	OG_11067, OG_12019, OG_12549, OG_12860, OG_14140, OG_15572, OG_16497, OG_17439
GO:0006725	0.164661093287	0.624269133597	BP	p	cellular aromatic compound metabolic process	3/25	474/1840	3	3	OG_13327, OG_16575, OG_17439
GO:0022402	0.167631999542	0.624269133597	BP	e	cell cycle process	3/25	105/1840	2	3	OG_12019, OG_13376, OG_16497
GO:0055085	0.205883790876	0.672553716862	BP	e	transmembrane transport	3/25	116/1840	4	3	OG_10928, OG_14523, OG_16887
GO:0043170	0.213822172735	0.67595396542	BP	p	macromolecule metabolic process	6/25	679/1840	3	6	OG_11823, OG_12019, OG_13376, OG_14140, OG_16575, OG_17439
GO:0007165	0.262471732265	0.75653616947	BP	e	signal transduction	6/25	287/1840	4	6	OG_11067, OG_11823, OG_12860, OG_13376, OG_15572, OG_17439
GO:0008150	0.256211872473	0.75653616947	BP	p	biological_process	19/25	1559/1840	0	19	OG_10928, OG_11067, OG_11823, OG_12019, OG_12374, OG_12549, OG_12794, OG_12860, OG_13327, OG_13376, OG_14140, OG_14423, OG_14523, OG_15572, OG_16329, OG_16497, OG_16575, OG_16887, OG_17439
GO:0010647	0.249838568739	0.75653616947	BP	e	positive regulation of cell communication	3/25	128/1840	5	3	OG_12860, OG_13376, OG_17439
GO:0006928	0.281477122255	0.788135942314	BP	e	movement of cell or subcellular component	4/25	170/1840	2	4	OG_11823, OG_12549, OG_16497, OG_17439
GO:0071702	0.333471437319	0.907783357146	BP	e	organic substance transport	4/25	197/1840	4	4	OG_12794, OG_14423, OG_14523, OG_16887
GO:0006996	0.362532500777	0.960221218274	BP	e	organelle organization	5/25	241/1840	3	5	OG_11823, OG_12019, OG_12549, OG_13376, OG_16497
GO:0051049	0.414059390857	0.962071057492	BP	e	regulation of transport	3/25	129/1840	4	3	OG_10928, OG_12860, OG_15572
GO:0044248	0.480824459465	0.962071057492	BP	e	cellular catabolic process	3/25	163/1840	3	3	OG_13327, OG_13376, OG_14140
GO:1901564	0.481035528746	0.962071057492	BP	p	organonitrogen compound metabolic process	4/25	448/1840	3	4	OG_11823, OG_13327, OG_13376, OG_14140
GO:0010629	0.44318444152	0.962071057492	BP	e	negative regulation of gene expression	3/25	146/1840	6	3	OG_12019, OG_16329, OG_17439
GO:1901575	0.473720961536	0.962071057492	BP	e	organic substance catabolic process	3/25	160/1840	3	3	OG_13327, OG_13376, OG_14140
GO:0050896	0.480554499665	0.962071057492	BP	e	response to stimulus	7/25	419/1840	1	7	OG_12794, OG_12860, OG_13376, OG_14140, OG_16497, OG_16575, OG_17439
GO:0010556	0.45155675044	0.962071057492	BP	p	regulation of macromolecule biosynthetic process	3/25	355/1840	5	3	OG_16329, OG_16575, OG_17439
GO:0030154	0.447242222024	0.962071057492	BP	e	cell differentiation	3/25	148/1840	3	3	OG_16329, OG_16497, OG_17439
GO:0023056	0.415467147482	0.962071057492	BP	e	positive regulation of signaling	3/25	130/1840	4	3	OG_12860, OG_13376, OG_17439
GO:2000112	0.452827538767	0.962071057492	BP	p	regulation of cellular macromolecule biosynthetic process	3/25	350/1840	6	3	OG_16329, OG_16575, OG_17439
GO:0048856	0.47561665759	0.962071057492	BP	e	anatomical structure development	7/25	414/1840	2	7	OG_11823, OG_12019, OG_12374, OG_14140, OG_16329, OG_16497, OG_17439
GO:0048523	0.451959593395	0.962071057492	BP	p	negative regulation of cellular process	3/25	375/1840	4	3	OG_15572, OG_16329, OG_17439
