GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0022607	8.22233005385e-05	0.0134023979878	BP	e	cellular component assembly	14/36	275/2097	3	14	OG_11020, OG_12848, OG_13258, OG_13406, OG_13714, OG_14648, OG_14764, OG_15327, OG_15704, OG_16064, OG_16230, OG_16732, OG_17165, OG_17204
GO:0006996	0.0015321104315	0.122805964763	BP	e	organelle organization	13/36	319/2097	3	13	OG_11020, OG_12848, OG_13258, OG_13406, OG_13714, OG_14648, OG_15059, OG_15704, OG_16064, OG_16230, OG_16732, OG_17204, OG_18043
GO:0070925	0.0022602324803	0.122805964763	BP	e	organelle assembly	6/36	82/2097	4	6	OG_13258, OG_13406, OG_15704, OG_16064, OG_16732, OG_17204
GO:0051168	0.0065020640876	0.26495911157	BP	e	nuclear export	3/36	23/2097	7	3	OG_13212, OG_14648, OG_15144
GO:0051179	0.00904526295979	0.294875572489	BP	e	localization	16/36	506/2097	1	16	OG_11020, OG_12848, OG_13212, OG_13406, OG_13595, OG_13714, OG_14585, OG_14648, OG_15059, OG_15144, OG_16064, OG_16484, OG_16732, OG_17204, OG_17823, OG_18043
GO:0051169	0.0297135456076	0.408664688421	BP	e	nuclear transport	3/36	40/2097	5	3	OG_13212, OG_14648, OG_15144
GO:0032386	0.0337286366897	0.408664688421	BP	e	regulation of intracellular transport	3/36	42/2097	5	3	OG_13212, OG_16230, OG_16732
GO:0031347	0.038014287453	0.408664688421	BP	e	regulation of defense response	3/36	44/2097	5	3	OG_12769, OG_14585, OG_14648
GO:0048513	0.0316615451284	0.408664688421	BP	e	animal organ development	7/36	182/2097	3	7	OG_12074, OG_13258, OG_14648, OG_14764, OG_15704, OG_16230, OG_17165
GO:0033036	0.060326199659	0.408664688421	BP	e	macromolecule localization	8/36	243/2097	2	8	OG_11020, OG_14648, OG_15144, OG_16484, OG_16732, OG_17204, OG_17823, OG_18043
GO:0044782	0.0337286366897	0.408664688421	BP	e	cilium organization	3/36	42/2097	5	3	OG_13258, OG_15704, OG_17204
GO:0070201	0.0498929874718	0.408664688421	BP	e	regulation of establishment of protein localization	3/36	49/2097	5	3	OG_13406, OG_16230, OG_16732
GO:0120031	0.0358377888686	0.408664688421	BP	e	plasma membrane bounded cell projection assembly	3/36	43/2097	5	3	OG_13258, OG_15704, OG_17204
GO:0016043	0.0412490413148	0.408664688421	BP	e	cellular component organization	16/36	602/2097	2	16	OG_11020, OG_12848, OG_13258, OG_13406, OG_13714, OG_14648, OG_14764, OG_15059, OG_15327, OG_15704, OG_16064, OG_16230, OG_16732, OG_17165, OG_17204, OG_18043
GO:0002682	0.0532235329373	0.408664688421	BP	e	regulation of immune system process	4/36	84/2097	3	4	OG_12769, OG_14585, OG_14648, OG_16230
GO:0071840	0.0626786331934	0.408664688421	BP	e	cellular component organization or biogenesis	16/36	615/2097	1	16	OG_11020, OG_12848, OG_13258, OG_13406, OG_13714, OG_14648, OG_14764, OG_15059, OG_15327, OG_15704, OG_16064, OG_16230, OG_16732, OG_17165, OG_17204, OG_18043
GO:0060271	0.0242019622212	0.408664688421	BP	e	cilium assembly	3/36	37/2097	6	3	OG_13258, OG_15704, OG_17204
GO:0006810	0.0595232049757	0.408664688421	BP	e	transport	12/36	426/2097	3	12	OG_12848, OG_13212, OG_13406, OG_13595, OG_14585, OG_14648, OG_15059, OG_15144, OG_16064, OG_16484, OG_17204, OG_17823
GO:0051649	0.049517324929	0.408664688421	BP	e	establishment of localization in cell	8/36	226/2097	3	8	OG_13212, OG_13595, OG_14648, OG_15059, OG_15144, OG_16064, OG_17204, OG_17823
GO:1903827	0.0425678587896	0.408664688421	BP	e	regulation of cellular protein localization	3/36	46/2097	5	3	OG_13406, OG_16230, OG_16732
