GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0033674	0.0119376443312	0.452231566085	BP	e	positive regulation of kinase activity	4/44	46/2221	9	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0071902	0.0123114001408	0.452231566085	BP	e	positive regulation of protein serine/threonine kinase activity	3/44	25/2221	11	3	OG_11540, OG_14505, OG_16855
GO:0051347	0.0159076430281	0.452231566085	BP	e	positive regulation of transferase activity	4/44	50/2221	5	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0006869	0.00448715342872	0.452231566085	BP	e	lipid transport	4/44	35/2221	5	4	OG_11540, OG_13672, OG_15971, OG_17816
GO:0010564	0.0149077704691	0.452231566085	BP	e	regulation of cell cycle process	5/44	75/2221	5	5	OG_12490, OG_12872, OG_14505, OG_14966, OG_16556
GO:0051983	0.00859137275502	0.452231566085	BP	e	regulation of chromosome segregation	3/44	22/2221	4	3	OG_12872, OG_14505, OG_16556
GO:0045860	0.0102201792829	0.452231566085	BP	e	positive regulation of protein kinase activity	4/44	44/2221	10	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0015711	0.0193753712499	0.481962359841	BP	e	organic anion transport	4/44	53/2221	6	4	OG_11540, OG_12508, OG_13672, OG_15971
GO:0007611	0.0486916634112	0.527410512613	BP	e	learning or memory	3/44	42/2221	5	3	OG_13672, OG_14966, OG_15621
GO:0006820	0.0359259362418	0.527410512613	BP	e	anion transport	4/44	64/2221	5	4	OG_11540, OG_12508, OG_13672, OG_15971
GO:0018193	0.0304770613978	0.527410512613	BP	e	peptidyl-amino acid modification	5/44	90/2221	7	5	OG_12956, OG_14826, OG_14966, OG_15647, OG_17278
GO:0044093	0.0286817240403	0.527410512613	BP	e	positive regulation of molecular function	6/44	120/2221	3	6	OG_11540, OG_13373, OG_14505, OG_14966, OG_16556, OG_16855
GO:0045859	0.04552172823	0.527410512613	BP	e	regulation of protein kinase activity	4/44	69/2221	9	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0032940	0.0577820795026	0.527410512613	BP	e	secretion by cell	3/44	45/2221	5	3	OG_12490, OG_13672, OG_17816
GO:0071900	0.0516366202081	0.527410512613	BP	e	regulation of protein serine/threonine kinase activity	3/44	43/2221	10	3	OG_11540, OG_14505, OG_16855
GO:0043549	0.0587724397756	0.527410512613	BP	e	regulation of kinase activity	4/44	75/2221	8	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0007049	0.0256052978975	0.527410512613	BP	e	cell cycle	5/44	86/2221	2	5	OG_12872, OG_13373, OG_13936, OG_14505, OG_16556
GO:0031401	0.041901541723	0.527410512613	BP	e	positive regulation of protein modification process	5/44	98/2221	8	5	OG_11540, OG_13373, OG_14505, OG_14966, OG_16855
GO:0050890	0.0577820795026	0.527410512613	BP	e	cognition	3/44	45/2221	4	3	OG_13672, OG_14966, OG_15621
GO:0043085	0.0359041889465	0.527410512613	BP	e	positive regulation of catalytic activity	5/44	94/2221	4	5	OG_11540, OG_13373, OG_14505, OG_16556, OG_16855
GO:0045596	0.0415255584055	0.527410512613	BP	e	negative regulation of cell differentiation	4/44	67/2221	5	4	OG_11660, OG_13373, OG_16556, OG_18389
GO:0051301	0.04552172823	0.527410512613	BP	e	cell division	4/44	69/2221	2	4	OG_12872, OG_13373, OG_14505, OG_16556
GO:0043269	0.060980528468	0.527410512613	BP	e	regulation of ion transport	3/44	46/2221	5	3	OG_13672, OG_16243, OG_17816
GO:0001934	0.0636072980036	0.527410512613	BP	e	positive regulation of protein phosphorylation	4/44	77/2221	9	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0042327	0.0686486179466	0.53009328967	BP	e	positive regulation of phosphorylation	4/44	79/2221	8	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:1901987	0.0745859905064	0.53009328967	BP	e	regulation of cell cycle phase transition	3/44	50/2221	6	3	OG_12872, OG_14505, OG_16556
GO:1901990	0.0710652896578	0.53009328967	BP	e	regulation of mitotic cell cycle phase transition	3/44	49/2221	7	3	OG_12872, OG_14505, OG_16556
GO:0060627	0.0745859905064	0.53009328967	BP	e	regulation of vesicle-mediated transport	3/44	50/2221	5	3	OG_16855, OG_17645, OG_17816
GO:0031667	0.0856073486443	0.534711662096	BP	e	response to nutrient levels	3/44	53/2221	4	3	OG_11540, OG_12490, OG_14966
GO:0007165	0.099418751244	0.534711662096	BP	p	signal transduction	3/44	371/2221	4	3	OG_11540, OG_15296, OG_16556
GO:0008150	0.0951734318149	0.534711662096	BP	p	biological_process	33/44	1871/2221	0	33	OG_11540, OG_11660, OG_12125, OG_12490, OG_12508, OG_12655, OG_12872, OG_12906, OG_12956, OG_13373, OG_13672, OG_13881, OG_13922, OG_13936, OG_14505, OG_14826, OG_14940, OG_14966, OG_15296, OG_15327, OG_15621, OG_15647, OG_15733, OG_15847, OG_15971, OG_16243, OG_16556, OG_16855, OG_17278, OG_17645, OG_17816, OG_17940, OG_18389
GO:0046903	0.0972885885502	0.534711662096	BP	e	secretion	3/44	56/2221	4	3	OG_12490, OG_13672, OG_17816
GO:0051338	0.0793416761261	0.534711662096	BP	e	regulation of transferase activity	4/44	83/2221	4	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0033044	0.0856073486443	0.534711662096	BP	e	regulation of chromosome organization	3/44	53/2221	6	3	OG_12872, OG_14505, OG_14966
GO:0010562	0.0938230578825	0.534711662096	BP	e	positive regulation of phosphorus metabolic process	4/44	88/2221	6	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0009991	0.0933238999773	0.534711662096	BP	e	response to extracellular stimulus	3/44	55/2221	3	3	OG_11540, OG_12490, OG_14966
GO:0045937	0.0938230578825	0.534711662096	BP	e	positive regulation of phosphate metabolic process	4/44	88/2221	7	4	OG_11540, OG_13373, OG_14505, OG_16855
GO:0061024	0.105423397289	0.537929642577	BP	e	membrane organization	3/44	58/2221	3	3	OG_13672, OG_15971, OG_17816
GO:0051726	0.102931739419	0.537929642577	BP	e	regulation of cell cycle	5/44	127/2221	4	5	OG_12490, OG_12872, OG_14505, OG_14966, OG_16556
