GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:2001141	0.09549896032	0.683190657874	BP	e	regulation of RNA biosynthetic process	7/24	339/2078	7	7	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_16329, OG_18163
GO:0009889	0.115841432887	0.683190657874	BP	e	regulation of biosynthetic process	8/24	408/2078	4	8	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_15359, OG_16329, OG_18163
GO:0006355	0.0920983119238	0.683190657874	BP	e	regulation of transcription, DNA-templated	7/24	335/2078	9	7	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_16329, OG_18163
GO:0010557	0.143829612184	0.683190657874	BP	e	positive regulation of macromolecule biosynthetic process	4/24	178/2078	6	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:0006357	0.0971091369716	0.683190657874	BP	e	regulation of transcription by RNA polymerase II	5/24	217/2078	10	5	OG_11583, OG_11817, OG_13932, OG_16329, OG_18163
GO:0006518	0.035556191305	0.683190657874	BP	e	peptide metabolic process	3/24	64/2078	5	3	OG_12672, OG_13758, OG_15359
GO:0032502	0.113027368424	0.683190657874	BP	e	developmental process	11/24	618/2078	1	11	OG_11495, OG_11583, OG_11817, OG_11918, OG_13566, OG_13932, OG_14216, OG_15183, OG_16329, OG_17250, OG_18163
GO:1903506	0.09549896032	0.683190657874	BP	e	regulation of nucleic acid-templated transcription	7/24	339/2078	8	7	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_16329, OG_18163
GO:0045893	0.100103353083	0.683190657874	BP	e	positive regulation of transcription, DNA-templated	4/24	156/2078	10	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:0043603	0.0868387470765	0.683190657874	BP	e	cellular amide metabolic process	3/24	92/2078	4	3	OG_12672, OG_13758, OG_15359
GO:0051254	0.133259169389	0.683190657874	BP	e	positive regulation of RNA metabolic process	4/24	173/2078	7	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:1902680	0.107500041013	0.683190657874	BP	e	positive regulation of RNA biosynthetic process	4/24	160/2078	8	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:0045944	0.04230085102	0.683190657874	BP	e	positive regulation of transcription by RNA polymerase II	4/24	117/2078	11	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:0017144	0.0530456391772	0.683190657874	BP	e	drug metabolic process	3/24	75/2078	3	3	OG_11918, OG_12672, OG_17250
GO:1903508	0.107500041013	0.683190657874	BP	e	positive regulation of nucleic acid-templated transcription	4/24	160/2078	9	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:0031326	0.114272844634	0.683190657874	BP	e	regulation of cellular biosynthetic process	8/24	405/2078	5	8	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_15359, OG_16329, OG_18163
GO:2000112	0.064650683439	0.683190657874	BP	e	regulation of cellular macromolecule biosynthetic process	8/24	381/2078	6	8	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_15359, OG_16329, OG_18163
GO:0010556	0.107451889999	0.683190657874	BP	e	regulation of macromolecule biosynthetic process	8/24	388/2078	5	8	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_15359, OG_16329, OG_18163
GO:0010468	0.138159896216	0.683190657874	BP	e	regulation of gene expression	8/24	439/2078	5	8	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_15359, OG_16329, OG_18163
GO:0051726	0.135753481087	0.683190657874	BP	e	regulation of cell cycle	3/24	112/2078	4	3	OG_13566, OG_14216, OG_18163
GO:0051252	0.174690586541	0.779563417224	BP	e	regulation of RNA metabolic process	7/24	371/2078	6	7	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_16329, OG_18163
GO:0022402	0.189419882656	0.779563417224	BP	e	cell cycle process	3/24	131/2078	2	3	OG_13566, OG_14216, OG_18163
GO:0019219	0.196942336983	0.779563417224	BP	e	regulation of nucleobase-containing compound metabolic process	7/24	396/2078	5	7	OG_11583, OG_11817, OG_13184, OG_13932, OG_14216, OG_16329, OG_18163
GO:0007010	0.189419882656	0.779563417224	BP	e	cytoskeleton organization	3/24	131/2078	4	3	OG_13566, OG_14216, OG_18163
GO:0051179	0.233088543641	0.885736465836	BP	p	localization	3/24	504/2078	1	3	OG_11495, OG_12116, OG_13758
GO:0009891	0.276093971104	0.891136708993	BP	e	positive regulation of biosynthetic process	4/24	196/2078	5	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:0097659	0.290791978724	0.891136708993	BP	e	nucleic acid-templated transcription	4/24	207/2078	8	4	OG_11817, OG_13184, OG_14216, OG_18163
GO:0006351	0.290791978724	0.891136708993	BP	e	transcription, DNA-templated	4/24	207/2078	9	4	OG_11817, OG_13184, OG_14216, OG_18163
GO:0010628	0.272607338179	0.891136708993	BP	e	positive regulation of gene expression	4/24	193/2078	6	4	OG_11817, OG_13932, OG_16329, OG_18163
GO:0031328	0.272607338179	0.891136708993	BP	e	positive regulation of cellular biosynthetic process	4/24	193/2078	6	4	OG_11817, OG_13932, OG_16329, OG_18163
