GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0008285	0.00173369210927	0.315531963887	BP	e	negative regulation of cell population proliferation	6/49	64/2367	5	6	OG_12218, OG_16198, OG_17201, OG_18003, OG_18547, OG_19410
GO:0051234	0.00722215748401	0.438144220697	BP	p	establishment of localization	3/49	507/2367	2	3	OG_14649, OG_15119, OG_18547
GO:0009953	0.00639996583735	0.438144220697	BP	e	dorsal/ventral pattern formation	3/49	19/2367	4	3	OG_12218, OG_14043, OG_14408
GO:0051179	0.0179038627246	0.814625753969	BP	p	localization	5/49	577/2367	1	5	OG_12033, OG_14043, OG_14649, OG_15119, OG_18547
GO:0042127	0.0521228603922	0.990555064228	BP	e	regulation of cell population proliferation	6/49	132/2367	4	6	OG_12218, OG_16198, OG_17201, OG_18003, OG_18547, OG_19410
GO:0097485	0.0544261024301	0.990555064228	BP	e	neuron projection guidance	3/49	42/2367	3	3	OG_12218, OG_14408, OG_16636
GO:0007059	0.0395694525558	0.990555064228	BP	e	chromosome segregation	3/49	37/2367	2	3	OG_11608, OG_18003, OG_18547
GO:0007411	0.048198761831	0.990555064228	BP	e	axon guidance	3/49	40/2367	4	3	OG_12218, OG_14408, OG_16636
GO:0007049	0.0513819715553	0.990555064228	BP	e	cell cycle	5/49	99/2367	2	5	OG_14649, OG_16198, OG_17038, OG_17201, OG_18547
GO:0010942	0.0523646091641	0.990555064228	BP	e	positive regulation of cell death	4/49	69/2367	5	4	OG_12218, OG_12734, OG_16198, OG_19410
GO:0050896	0.0616949025844	0.991768514033	BP	p	response to stimulus	6/49	559/2367	1	6	OG_12218, OG_12575, OG_14043, OG_14642, OG_15426, OG_18547
GO:0006468	0.0653913305956	0.991768514033	BP	e	protein phosphorylation	5/49	106/2367	7	5	OG_12218, OG_12335, OG_14408, OG_15398, OG_18547
GO:0008104	0.649005154171	1.0	BP	p	protein localization	4/49	265/2367	3	4	OG_12033, OG_14043, OG_14649, OG_18547
GO:0080090	0.62445793644	1.0	BP	p	regulation of primary metabolic process	11/49	629/2367	4	11	OG_11476, OG_12218, OG_12734, OG_14642, OG_15119, OG_15507, OG_16198, OG_17201, OG_18003, OG_18547, OG_18891
GO:0019222	0.637110233322	1.0	BP	e	regulation of metabolic process	16/49	701/2367	3	16	OG_11476, OG_12218, OG_12734, OG_13318, OG_14408, OG_14642, OG_15004, OG_15119, OG_15507, OG_16198, OG_17201, OG_17427, OG_18003, OG_18547, OG_18888, OG_18891
