GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0007476	0.0160000126081	0.159996540276	BP	e	imaginal disc-derived wing morphogenesis	3/30	30/1643	5	3	OG_11616, OG_12680, OG_15612
GO:2001141	0.0129568774583	0.159996540276	BP	e	regulation of RNA biosynthetic process	11/30	292/1643	7	11	OG_11616, OG_12680, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15621, OG_16577, OG_16723
GO:0010033	0.0193119888638	0.159996540276	BP	e	response to organic substance	6/30	121/1643	3	6	OG_12614, OG_14510, OG_14648, OG_14800, OG_15621, OG_16723
GO:0019827	0.0085877580803	0.159996540276	BP	e	stem cell population maintenance	3/30	24/1643	3	3	OG_14180, OG_14648, OG_16723
GO:0006357	0.0048236941804	0.159996540276	BP	e	regulation of transcription by RNA polymerase II	9/30	189/1643	10	9	OG_11616, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15621, OG_16723
GO:0098727	0.0085877580803	0.159996540276	BP	e	maintenance of cell number	3/30	24/1643	2	3	OG_14180, OG_14648, OG_16723
GO:0035114	0.0190723270814	0.159996540276	BP	e	imaginal disc-derived appendage morphogenesis	3/30	32/1643	4	3	OG_11616, OG_12680, OG_15612
GO:0006355	0.0127520825719	0.159996540276	BP	e	regulation of transcription, DNA-templated	11/30	291/1643	9	11	OG_11616, OG_12680, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15621, OG_16577, OG_16723
GO:0030155	0.010763201277	0.159996540276	BP	e	regulation of cell adhesion	3/30	26/1643	3	3	OG_11355, OG_15370, OG_15746
GO:0070887	0.0193626386321	0.159996540276	BP	e	cellular response to chemical stimulus	5/30	88/1643	3	5	OG_12614, OG_14510, OG_14648, OG_14800, OG_16723
GO:1901701	0.0116036775621	0.159996540276	BP	e	cellular response to oxygen-containing compound	4/30	50/1643	4	4	OG_14510, OG_14648, OG_14800, OG_16723
GO:1903506	0.0129568774583	0.159996540276	BP	e	regulation of nucleic acid-templated transcription	11/30	292/1643	8	11	OG_11616, OG_12680, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15621, OG_16577, OG_16723
GO:0032870	0.00314560507466	0.159996540276	BP	e	cellular response to hormone stimulus	3/30	17/1643	5	3	OG_14648, OG_14800, OG_16723
GO:0051252	0.0162616565909	0.159996540276	BP	e	regulation of RNA metabolic process	11/30	305/1643	6	11	OG_11616, OG_12680, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15621, OG_16577, OG_16723
GO:0071495	0.00476723472899	0.159996540276	BP	e	cellular response to endogenous stimulus	4/30	39/1643	3	4	OG_14510, OG_14648, OG_14800, OG_16723
GO:0035120	0.0174979273271	0.159996540276	BP	e	post-embryonic appendage morphogenesis	3/30	31/1643	4	3	OG_11616, OG_12680, OG_15612
GO:0006325	0.0171464644964	0.159996540276	BP	e	chromatin organization	4/30	56/1643	3	4	OG_11616, OG_14180, OG_14648, OG_14990
GO:0071310	0.00666723284765	0.159996540276	BP	e	cellular response to organic substance	5/30	68/1643	4	5	OG_12614, OG_14510, OG_14648, OG_14800, OG_16723
GO:1901700	0.0176625242425	0.159996540276	BP	e	response to oxygen-containing compound	5/30	86/1643	3	5	OG_14510, OG_14648, OG_14800, OG_15621, OG_16723
GO:0009719	0.0204522520504	0.160550178596	BP	e	response to endogenous stimulus	4/30	59/1643	2	4	OG_14510, OG_14648, OG_14800, OG_16723
GO:0035107	0.03444225833	0.200271247214	BP	e	appendage morphogenesis	3/30	40/1643	3	3	OG_11616, OG_12680, OG_15612
GO:0009889	0.0395440042269	0.200271247214	BP	e	regulation of biosynthetic process	11/30	341/1643	4	11	OG_11616, OG_12680, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15621, OG_16577, OG_16723
GO:0012501	0.0267957859456	0.200271247214	BP	e	programmed cell death	4/30	64/1643	3	4	OG_11355, OG_14510, OG_14545, OG_15612
GO:0032101	0.0390531528394	0.200271247214	BP	e	regulation of response to external stimulus	3/30	42/1643	4	3	OG_14648, OG_15621, OG_15746
GO:0009725	0.0322513293726	0.200271247214	BP	e	response to hormone	3/30	39/1643	4	3	OG_14648, OG_14800, OG_16723
GO:0031326	0.0381532996837	0.200271247214	BP	e	regulation of cellular biosynthetic process	11/30	338/1643	5	11	OG_11616, OG_12680, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15621, OG_16577, OG_16723
GO:0031323	0.0386097481766	0.200271247214	BP	e	regulation of cellular metabolic process	14/30	467/1643	4	14	OG_11616, OG_12614, OG_12680, OG_13258, OG_14180, OG_14510, OG_14648, OG_14800, OG_14990, OG_15370, OG_15612, OG_15621, OG_16577, OG_16723
