GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0048066	0.0056974048695	0.348681178013	BP	e	developmental pigmentation	3/69	14/2530	2	3	OG_13745, OG_13993, OG_16776
GO:0048079	0.00273897871694	0.348681178013	BP	e	regulation of cuticle pigmentation	3/69	11/2530	5	3	OG_13394, OG_13686, OG_13993
GO:0009605	0.00565486060844	0.348681178013	BP	e	response to external stimulus	11/69	171/2530	2	11	OG_12418, OG_12592, OG_13308, OG_13394, OG_13879, OG_15037, OG_16200, OG_16776, OG_16826, OG_17324, OG_18757
GO:0006468	0.00450344412395	0.348681178013	BP	e	protein phosphorylation	8/69	98/2530	7	8	OG_10879, OG_11300, OG_12486, OG_13035, OG_13394, OG_14715, OG_16910, OG_17402
GO:0009743	0.00358103305529	0.348681178013	BP	e	response to carbohydrate	3/69	12/2530	4	3	OG_12592, OG_13394, OG_15037
GO:0048070	0.00698387321317	0.356177533872	BP	e	regulation of developmental pigmentation	3/69	15/2530	3	3	OG_13394, OG_13686, OG_13993
GO:0048589	0.0222940656024	0.524757983975	BP	e	developmental growth	5/69	60/2530	2	5	OG_13394, OG_13502, OG_13879, OG_15037, OG_16910
GO:1905114	0.0181633351466	0.524757983975	BP	e	cell surface receptor signaling pathway involved in cell-cell signaling	3/69	21/2530	6	3	OG_10879, OG_13503, OG_18757
GO:0009611	0.0322334829095	0.524757983975	BP	e	response to wounding	3/69	26/2530	3	3	OG_12418, OG_13394, OG_17402
GO:0051054	0.0137575840822	0.524757983975	BP	e	positive regulation of DNA metabolic process	3/69	19/2530	7	3	OG_13394, OG_14848, OG_15037
GO:0016055	0.0181633351466	0.524757983975	BP	e	Wnt signaling pathway	3/69	21/2530	7	3	OG_10879, OG_13503, OG_18757
GO:0031667	0.0269495906827	0.524757983975	BP	e	response to nutrient levels	5/69	63/2530	4	5	OG_12418, OG_13308, OG_15037, OG_16200, OG_18757
GO:0071214	0.0355703777681	0.524757983975	BP	e	cellular response to abiotic stimulus	3/69	27/2530	4	3	OG_13394, OG_15037, OG_17324
GO:0046777	0.0322334829095	0.524757983975	BP	e	protein autophosphorylation	3/69	26/2530	8	3	OG_10879, OG_11300, OG_16910
GO:0018958	0.0206273009557	0.524757983975	BP	e	phenol-containing compound metabolic process	3/69	22/2530	4	3	OG_13745, OG_13993, OG_16776
GO:0104004	0.0355703777681	0.524757983975	BP	e	cellular response to environmental stimulus	3/69	27/2530	3	3	OG_13394, OG_15037, OG_17324
GO:0043473	0.0206273009557	0.524757983975	BP	e	pigmentation	3/69	22/2530	1	3	OG_13745, OG_13993, OG_16776
GO:0009991	0.028629925224	0.524757983975	BP	e	response to extracellular stimulus	5/69	64/2530	3	5	OG_12418, OG_13308, OG_15037, OG_16200, OG_18757
GO:0040007	0.0222940656024	0.524757983975	BP	e	growth	5/69	60/2530	1	5	OG_13394, OG_13502, OG_13879, OG_15037, OG_16910
GO:0031123	0.0260806191349	0.524757983975	BP	e	RNA 3'-end processing	3/69	24/2530	8	3	OG_13774, OG_14438, OG_16904
GO:0005975	0.0360128028218	0.524757983975	BP	e	carbohydrate metabolic process	5/69	68/2530	3	5	OG_12418, OG_12693, OG_13502, OG_13974, OG_14848
GO:0032501	0.039534978974	0.549895616638	BP	e	multicellular organismal process	20/69	470/2530	1	20	OG_11245, OG_11834, OG_12592, OG_13502, OG_13503, OG_13686, OG_13745, OG_13993, OG_14642, OG_15037, OG_15772, OG_16200, OG_16776, OG_16826, OG_16910, OG_16957, OG_17324, OG_17402, OG_17433, OG_18757
GO:0042594	0.0427310272739	0.568508449818	BP	e	response to starvation	4/69	49/2530	5	4	OG_12418, OG_13308, OG_16200, OG_18757
GO:0022604	0.0484080140507	0.617202179146	BP	e	regulation of cell morphogenesis	4/69	51/2530	5	4	OG_10879, OG_13686, OG_15538, OG_17402
GO:0010769	0.0506188128761	0.619574269603	BP	e	regulation of cell morphogenesis involved in differentiation	3/69	31/2530	6	3	OG_10879, OG_13686, OG_15538
GO:0006950	0.0609653185211	0.717514902594	BP	e	response to stress	16/69	381/2530	2	16	OG_11300, OG_12418, OG_13308, OG_13394, OG_13503, OG_13782, OG_13879, OG_14642, OG_14876, OG_15037, OG_15772, OG_16200, OG_16776, OG_16826, OG_17402, OG_18757
GO:0033044	0.0714071871713	0.780378545515	BP	e	regulation of chromosome organization	4/69	58/2530	6	4	OG_11300, OG_13737, OG_14848, OG_15037
GO:0016310	0.0705824697153	0.780378545515	BP	e	phosphorylation	8/69	156/2530	5	8	OG_10879, OG_11300, OG_12486, OG_13035, OG_13394, OG_14715, OG_16910, OG_17402
GO:0009966	0.0841666019927	0.888102765854	BP	e	regulation of signal transduction	13/69	297/2530	5	13	OG_11834, OG_12418, OG_12592, OG_13308, OG_13394, OG_13502, OG_14642, OG_14715, OG_14848, OG_15772, OG_16826, OG_16910, OG_17402
GO:0010562	0.0928801756071	0.888166679243	BP	e	positive regulation of phosphorus metabolic process	5/69	89/2530	6	5	OG_13394, OG_15772, OG_16910, OG_17324, OG_17402
GO:0071496	0.0883563318272	0.888166679243	BP	e	cellular response to external stimulus	3/69	39/2530	3	3	OG_12418, OG_13308, OG_13394
GO:0045937	0.0928801756071	0.888166679243	BP	e	positive regulation of phosphate metabolic process	5/69	89/2530	7	5	OG_13394, OG_15772, OG_16910, OG_17324, OG_17402
GO:0090087	0.187900717995	0.899980917081	BP	e	regulation of peptide transport	3/69	55/2530	5	3	OG_13686, OG_13879, OG_16826
GO:0048585	0.140332504398	0.899980917081	BP	e	negative regulation of response to stimulus	8/69	174/2530	4	8	OG_12418, OG_13308, OG_13502, OG_15037, OG_15772, OG_16826, OG_16910, OG_17402
GO:0048583	0.121647919131	0.899980917081	BP	e	regulation of response to stimulus	15/69	378/2530	3	15	OG_11834, OG_12418, OG_12592, OG_13308, OG_13394, OG_13502, OG_13879, OG_14642, OG_14715, OG_14848, OG_15037, OG_15772, OG_16826, OG_16910, OG_17402
GO:0007166	0.188231302919	0.899980917081	BP	e	cell surface receptor signaling pathway	7/69	151/2530	5	7	OG_10879, OG_11977, OG_13503, OG_13879, OG_13953, OG_16910, OG_18757
GO:0009968	0.11756815842	0.899980917081	BP	e	negative regulation of signal transduction	7/69	147/2530	6	7	OG_12418, OG_13308, OG_13502, OG_15772, OG_16826, OG_16910, OG_17402
GO:0006979	0.180976666678	0.899980917081	BP	e	response to oxidative stress	3/69	54/2530	3	3	OG_13503, OG_15037, OG_15772
GO:0034470	0.110855653955	0.899980917081	BP	e	ncRNA processing	5/69	94/2530	8	5	OG_11698, OG_11734, OG_13774, OG_15542, OG_16904
GO:0051052	0.116498238719	0.899980917081	BP	e	regulation of DNA metabolic process	3/69	44/2530	6	3	OG_13394, OG_14848, OG_15037
GO:0007600	0.154061130746	0.899980917081	BP	e	sensory perception	3/69	50/2530	4	3	OG_17324, OG_17433, OG_18757
GO:0007283	0.174126463396	0.899980917081	BP	e	spermatogenesis	3/69	53/2530	5	3	OG_11977, OG_12851, OG_15037
GO:0010975	0.147548627116	0.899980917081	BP	e	regulation of neuron projection development	3/69	49/2530	8	3	OG_10879, OG_13686, OG_15538
GO:0042327	0.166773120802	0.899980917081	BP	e	positive regulation of phosphorylation	4/69	79/2530	8	4	OG_13394, OG_15772, OG_16910, OG_17402
GO:0000398	0.12249245154	0.899980917081	BP	e	mRNA splicing, via spliceosome	3/69	45/2530	11	3	OG_11734, OG_14438, OG_15107
GO:0033674	0.116498238719	0.899980917081	BP	e	positive regulation of kinase activity	3/69	44/2530	9	3	OG_13394, OG_16910, OG_17402
GO:0051223	0.160664450539	0.899980917081	BP	e	regulation of protein transport	3/69	51/2530	6	3	OG_13686, OG_13879, OG_16826
GO:0051347	0.160664450539	0.899980917081	BP	e	positive regulation of transferase activity	3/69	51/2530	5	3	OG_13394, OG_16910, OG_17402
GO:0070201	0.180976666678	0.899980917081	BP	e	regulation of establishment of protein localization	3/69	54/2530	5	3	OG_13686, OG_13879, OG_16826
GO:0044271	0.187512409612	0.899980917081	BP	p	cellular nitrogen compound biosynthetic process	7/69	411/2530	4	7	OG_10889, OG_13308, OG_13737, OG_13745, OG_14642, OG_15772, OG_17324
GO:0050896	0.182253057737	0.899980917081	BP	e	response to stimulus	20/69	553/2530	1	20	OG_11300, OG_12418, OG_12592, OG_13308, OG_13394, OG_13503, OG_13782, OG_13879, OG_14642, OG_14876, OG_15037, OG_15772, OG_16200, OG_16776, OG_16826, OG_17324, OG_17402, OG_17433, OG_18156, OG_18757
GO:0051128	0.140067752027	0.899980917081	BP	e	regulation of cellular component organization	13/69	322/2530	4	13	OG_10879, OG_11300, OG_12592, OG_13686, OG_13737, OG_14848, OG_15037, OG_15538, OG_15772, OG_16826, OG_16910, OG_17402, OG_18757
GO:1903827	0.147548627116	0.899980917081	BP	e	regulation of cellular protein localization	3/69	49/2530	5	3	OG_13503, OG_13686, OG_16826
GO:0034645	0.15338488011	0.899980917081	BP	p	cellular macromolecule biosynthetic process	5/69	348/2530	5	5	OG_13308, OG_13737, OG_13974, OG_14642, OG_15772
GO:0051270	0.116870493711	0.899980917081	BP	e	regulation of cellular component movement	4/69	69/2530	4	4	OG_13503, OG_14011, OG_16910, OG_17402
GO:0048232	0.180976666678	0.899980917081	BP	e	male gamete generation	3/69	54/2530	4	3	OG_11977, OG_12851, OG_15037
GO:0051252	0.187281113595	0.899980917081	BP	p	regulation of RNA metabolic process	7/69	415/2530	6	7	OG_12851, OG_13035, OG_13255, OG_13737, OG_14642, OG_15772, OG_16910
GO:0045860	0.0992307908358	0.899980917081	BP	e	positive regulation of protein kinase activity	3/69	41/2530	10	3	OG_13394, OG_16910, OG_17402
GO:0090305	0.134813205506	0.899980917081	BP	e	nucleic acid phosphodiester bond hydrolysis	3/69	47/2530	6	3	OG_15037, OG_15542, OG_16904
GO:0000375	0.141131223043	0.899980917081	BP	e	RNA splicing, via transesterification reactions	3/69	48/2530	9	3	OG_11734, OG_14438, OG_15107
GO:0000377	0.12249245154	0.899980917081	BP	e	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	3/69	45/2530	10	3	OG_11734, OG_14438, OG_15107
GO:1901701	0.180976666678	0.899980917081	BP	e	cellular response to oxygen-containing compound	3/69	54/2530	4	3	OG_12592, OG_13394, OG_15772
GO:0040012	0.131064997217	0.899980917081	BP	e	regulation of locomotion	4/69	72/2530	3	4	OG_13503, OG_13737, OG_16910, OG_17402
GO:0006396	0.146561620434	0.899980917081	BP	e	RNA processing	8/69	178/2530	7	8	OG_11698, OG_11734, OG_13035, OG_13774, OG_14438, OG_15107, OG_15542, OG_16904
GO:0023057	0.198652717803	0.921026237087	BP	e	negative regulation of signaling	7/69	158/2530	4	7	OG_12418, OG_13308, OG_13502, OG_15772, OG_16826, OG_16910, OG_17402
GO:0010648	0.198652717803	0.921026237087	BP	e	negative regulation of cell communication	7/69	158/2530	5	7	OG_12418, OG_13308, OG_13502, OG_15772, OG_16826, OG_16910, OG_17402
GO:0032774	0.204744467536	0.92309413691	BP	p	RNA biosynthetic process	3/69	235/2530	7	3	OG_13737, OG_14642, OG_15772
GO:2001141	0.223231915462	0.92309413691	BP	p	regulation of RNA biosynthetic process	6/69	368/2530	7	6	OG_12851, OG_13255, OG_13737, OG_14642, OG_15772, OG_16910
GO:0043254	0.216252559188	0.92309413691	BP	e	regulation of protein complex assembly	3/69	59/2530	5	3	OG_13686, OG_14848, OG_15037
