GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0080090	0.696681381174	1.0	BP	p	regulation of primary metabolic process	8/32	459/1545	4	8	OG_11237, OG_12552, OG_14090, OG_14397, OG_14588, OG_14793, OG_15458, OG_15992
GO:0019222	0.704572247911	1.0	BP	p	regulation of metabolic process	9/32	511/1545	3	9	OG_11237, OG_12552, OG_14090, OG_14397, OG_14588, OG_14793, OG_15127, OG_15458, OG_15992
GO:0048468	0.174277614984	1.0	BP	e	cell development	5/32	124/1545	3	5	OG_11283, OG_12552, OG_15127, OG_15992, OG_16814
GO:0044281	0.738528906172	1.0	BP	e	small molecule metabolic process	3/32	124/1545	2	3	OG_11529, OG_12552, OG_14770
GO:1901362	1.0	1.0	BP	e	organic cyclic compound biosynthetic process	5/32	241/1545	4	5	OG_12552, OG_14090, OG_14793, OG_15458, OG_15705
GO:0071840	0.0313032305455	1.0	BP	p	cellular component organization or biogenesis	4/32	459/1545	1	4	OG_11283, OG_13720, OG_15458, OG_16439
GO:0051716	1.0	1.0	BP	p	cellular response to stimulus	3/32	167/1545	2	3	OG_11283, OG_12552, OG_14692
GO:0010604	0.807212820228	1.0	BP	p	positive regulation of macromolecule metabolic process	4/32	245/1545	5	4	OG_12552, OG_14397, OG_14793, OG_15458
GO:0048869	0.504556949147	1.0	BP	e	cellular developmental process	8/32	312/1545	2	8	OG_11283, OG_12291, OG_12552, OG_14793, OG_15127, OG_15695, OG_15992, OG_16814
GO:0048513	1.0	1.0	BP	p	animal organ development	3/32	179/1545	3	3	OG_14793, OG_15127, OG_15992
GO:0048518	0.843153256541	1.0	BP	p	positive regulation of biological process	8/32	437/1545	3	8	OG_11283, OG_12552, OG_13369, OG_14397, OG_14793, OG_15127, OG_15458, OG_15992
GO:1902680	0.545966547926	1.0	BP	e	positive regulation of RNA biosynthetic process	4/32	151/1545	8	4	OG_12552, OG_14397, OG_14793, OG_15458
GO:0060255	0.848067575775	1.0	BP	p	regulation of macromolecule metabolic process	9/32	474/1545	4	9	OG_11237, OG_12552, OG_14090, OG_14397, OG_14588, OG_14793, OG_15127, OG_15458, OG_15992
GO:0007281	0.0670695838832	1.0	BP	e	germ cell development	3/32	46/1545	4	3	OG_11283, OG_12552, OG_16814
GO:0003006	0.328268443423	1.0	BP	e	developmental process involved in reproduction	4/32	127/1545	2	4	OG_11283, OG_12291, OG_12552, OG_16814
GO:2001141	0.504556949147	1.0	BP	e	regulation of RNA biosynthetic process	8/32	312/1545	7	8	OG_11237, OG_12552, OG_14090, OG_14397, OG_14588, OG_14793, OG_15458, OG_15992
GO:0097485	0.239056734144	1.0	BP	e	neuron projection guidance	3/32	82/1545	3	3	OG_11237, OG_15127, OG_16254
GO:0010033	0.478646795124	1.0	BP	e	response to organic substance	3/32	106/1545	3	3	OG_11283, OG_12552, OG_14770
GO:0046483	1.0	1.0	BP	p	heterocycle metabolic process	7/32	369/1545	3	7	OG_12552, OG_13720, OG_14090, OG_14692, OG_14793, OG_15458, OG_15705
GO:0065008	0.494933545239	1.0	BP	p	regulation of biological quality	4/32	297/1545	2	4	OG_11283, OG_12552, OG_14090, OG_15695
GO:1901564	0.837864741314	1.0	BP	p	organonitrogen compound metabolic process	7/32	376/1545	3	7	OG_12291, OG_13342, OG_14397, OG_14770, OG_15695, OG_15992, OG_16254
GO:0009605	0.321766173209	1.0	BP	e	response to external stimulus	4/32	125/1545	2	4	OG_11237, OG_12291, OG_12552, OG_15127
GO:0048870	0.23343822635	1.0	BP	e	cell motility	3/32	81/1545	3	3	OG_11237, OG_12552, OG_15127
GO:0019538	1.0	1.0	BP	p	protein metabolic process	6/32	299/1545	4	6	OG_12291, OG_13342, OG_14397, OG_15695, OG_15992, OG_16254
GO:0019438	0.805707936722	1.0	BP	e	aromatic compound biosynthetic process	5/32	231/1545	4	5	OG_12552, OG_14090, OG_14793, OG_15458, OG_15705
GO:0007165	0.346068004715	1.0	BP	p	signal transduction	3/32	274/1545	4	3	OG_12552, OG_13369, OG_15695
GO:0009893	0.637889677795	1.0	BP	p	positive regulation of metabolic process	4/32	259/1545	4	4	OG_12552, OG_14397, OG_14793, OG_15458
GO:0009891	0.774964755397	1.0	BP	e	positive regulation of biosynthetic process	4/32	172/1545	5	4	OG_12552, OG_14397, OG_14793, OG_15458
GO:0006928	0.376731629078	1.0	BP	e	movement of cell or subcellular component	5/32	164/1545	2	5	OG_11237, OG_12552, OG_15127, OG_16254, OG_16439
GO:0010628	0.774964755397	1.0	BP	e	positive regulation of gene expression	4/32	172/1545	6	4	OG_12552, OG_14397, OG_14793, OG_15458
