GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0008064	0.0024278736513	0.112180795276	BP	e	regulation of actin polymerization or depolymerization	4/73	18/2193	9	4	OG_11687, OG_13790, OG_16220, OG_16292
GO:0051493	0.00321467425365	0.112180795276	BP	e	regulation of cytoskeleton organization	6/73	45/2193	6	6	OG_11687, OG_13235, OG_13405, OG_13790, OG_16220, OG_16292
GO:0032956	0.00355345641562	0.112180795276	BP	e	regulation of actin cytoskeleton organization	5/73	32/2193	7	5	OG_11687, OG_13235, OG_13790, OG_16220, OG_16292
GO:0006873	0.00402030042812	0.112180795276	BP	e	cellular ion homeostasis	6/73	47/2193	6	6	OG_11218, OG_11337, OG_12172, OG_12909, OG_13790, OG_14664
GO:0045926	0.00466205902446	0.112180795276	BP	e	negative regulation of growth	5/73	34/2193	4	5	OG_12880, OG_13249, OG_13405, OG_14794, OG_14806
GO:0007276	0.00124381311914	0.112180795276	BP	e	gamete generation	8/73	66/2193	3	8	OG_11337, OG_12432, OG_12517, OG_13405, OG_13790, OG_13826, OG_16220, OG_17076
GO:0050793	0.00439615213654	0.112180795276	BP	e	regulation of developmental process	17/73	256/2193	3	17	OG_11218, OG_11687, OG_12498, OG_12880, OG_12909, OG_13056, OG_13235, OG_13405, OG_14358, OG_14794, OG_14806, OG_14840, OG_14865, OG_16292, OG_16742, OG_17076, OG_17158
GO:0008037	0.000709723519276	0.112180795276	BP	e	cell recognition	6/73	34/2193	2	6	OG_11687, OG_12077, OG_13235, OG_14358, OG_14794, OG_18727
GO:0048609	0.000407149183791	0.112180795276	BP	e	multicellular organismal reproductive process	11/73	102/2193	2	11	OG_11337, OG_12432, OG_12517, OG_13405, OG_13790, OG_13826, OG_14664, OG_14806, OG_16197, OG_16220, OG_17076
GO:0008038	0.00226519189014	0.112180795276	BP	e	neuron recognition	5/73	29/2193	3	5	OG_11687, OG_13235, OG_14358, OG_14794, OG_18727
GO:0048640	0.00440224746352	0.112180795276	BP	e	negative regulation of developmental growth	4/73	21/2193	5	4	OG_12880, OG_13405, OG_14794, OG_14806
GO:0032970	0.00355345641562	0.112180795276	BP	e	regulation of actin filament-based process	5/73	32/2193	4	5	OG_11687, OG_13235, OG_13790, OG_16220, OG_16292
GO:0030832	0.0024278736513	0.112180795276	BP	e	regulation of actin filament length	4/73	18/2193	8	4	OG_11687, OG_13790, OG_16220, OG_16292
GO:0030833	0.0024278736513	0.112180795276	BP	e	regulation of actin filament polymerization	4/73	18/2193	10	4	OG_11687, OG_13790, OG_16220, OG_16292
GO:0030838	0.002574245368	0.112180795276	BP	e	positive regulation of actin filament polymerization	3/73	9/2193	11	3	OG_11687, OG_13790, OG_16220
GO:0030003	0.00360070665993	0.112180795276	BP	e	cellular cation homeostasis	6/73	46/2193	7	6	OG_11218, OG_11337, OG_12172, OG_12909, OG_13790, OG_14664
GO:0032271	0.00524660454106	0.118820161665	BP	e	regulation of protein polymerization	4/73	22/2193	6	4	OG_11687, OG_13790, OG_16220, OG_16292
GO:0098771	0.00668254525625	0.121446588827	BP	e	inorganic ion homeostasis	6/73	52/2193	6	6	OG_11218, OG_11337, OG_12172, OG_12909, OG_13790, OG_14664
GO:0007283	0.0140538586809	0.121446588827	BP	e	spermatogenesis	5/73	44/2193	5	5	OG_11337, OG_12432, OG_12517, OG_13405, OG_13826
GO:1902905	0.0145105015222	0.121446588827	BP	e	positive regulation of supramolecular fiber organization	3/73	16/2193	6	3	OG_11687, OG_13790, OG_16220
GO:0071902	0.00989336387945	0.121446588827	BP	e	positive regulation of protein serine/threonine kinase activity	3/73	14/2193	11	3	OG_11218, OG_12498, OG_15632
GO:0022603	0.0144684141422	0.121446588827	BP	e	regulation of anatomical structure morphogenesis	8/73	98/2193	4	8	OG_11218, OG_11687, OG_12880, OG_12909, OG_13056, OG_13235, OG_14358, OG_16292
GO:0006874	0.00969649929837	0.121446588827	BP	e	cellular calcium ion homeostasis	4/73	26/2193	9	4	OG_11218, OG_11337, OG_12172, OG_12909
GO:0060341	0.0135037001652	0.121446588827	BP	e	regulation of cellular localization	7/73	78/2193	4	7	OG_11337, OG_12172, OG_13235, OG_13790, OG_14840, OG_16292, OG_19448
GO:2000026	0.0113663411888	0.121446588827	BP	e	regulation of multicellular organismal development	13/73	195/2193	4	13	OG_11218, OG_11687, OG_12880, OG_13056, OG_13235, OG_13405, OG_14358, OG_14794, OG_14806, OG_14840, OG_14865, OG_16292, OG_16742
GO:0019098	0.0142886237184	0.121446588827	BP	e	reproductive behavior	4/73	29/2193	3	4	OG_14664, OG_14806, OG_16197, OG_16220
GO:0051960	0.0124727596692	0.121446588827	BP	e	regulation of nervous system development	9/73	115/2193	5	9	OG_11687, OG_12880, OG_13056, OG_13235, OG_13405, OG_14358, OG_14806, OG_14840, OG_16742
GO:0048232	0.0140538586809	0.121446588827	BP	e	male gamete generation	5/73	44/2193	4	5	OG_11337, OG_12432, OG_12517, OG_13405, OG_13826
GO:0022414	0.0112232879338	0.121446588827	BP	e	reproductive process	17/73	280/2193	1	17	OG_11337, OG_11535, OG_11687, OG_12432, OG_12517, OG_13235, OG_13405, OG_13790, OG_13826, OG_14664, OG_14806, OG_16032, OG_16197, OG_16220, OG_16292, OG_17076, OG_18727
GO:0032386	0.0127818845789	0.121446588827	BP	e	regulation of intracellular transport	5/73	43/2193	5	5	OG_13235, OG_13790, OG_14840, OG_16292, OG_19448
GO:0032535	0.0104774968645	0.121446588827	BP	e	regulation of cellular component size	5/73	41/2193	4	5	OG_11687, OG_13235, OG_13790, OG_16220, OG_16292
GO:0033674	0.0142886237184	0.121446588827	BP	e	positive regulation of kinase activity	4/73	29/2193	9	4	OG_11218, OG_12498, OG_13235, OG_15632
GO:0006928	0.0106031766514	0.121446588827	BP	e	movement of cell or subcellular component	13/73	193/2193	2	13	OG_11337, OG_11687, OG_12077, OG_12880, OG_13235, OG_14258, OG_14358, OG_14794, OG_14840, OG_16032, OG_16292, OG_18727, OG_19448
GO:0098754	0.0120745904824	0.121446588827	BP	e	detoxification	3/73	15/2193	1	3	OG_11535, OG_12172, OG_12517
GO:0043549	0.0104450257241	0.121446588827	BP	e	regulation of kinase activity	6/73	57/2193	8	6	OG_11218, OG_11337, OG_12498, OG_13235, OG_13408, OG_15632
GO:0045860	0.0111007561056	0.121446588827	BP	e	positive regulation of protein kinase activity	4/73	27/2193	10	4	OG_11218, OG_12498, OG_13235, OG_15632
GO:0032273	0.00627296482363	0.121446588827	BP	e	positive regulation of protein polymerization	3/73	12/2193	7	3	OG_11687, OG_13790, OG_16220
GO:0055074	0.0142886237184	0.121446588827	BP	e	calcium ion homeostasis	4/73	29/2193	8	4	OG_11218, OG_11337, OG_12172, OG_12909
GO:0048878	0.012108312008	0.121446588827	BP	e	chemical homeostasis	8/73	95/2193	4	8	OG_11218, OG_11337, OG_12077, OG_12172, OG_12909, OG_13790, OG_14664, OG_16772
GO:0042060	0.00989336387945	0.121446588827	BP	e	wound healing	3/73	14/2193	4	3	OG_12077, OG_13235, OG_17553
GO:0110053	0.00724718783325	0.121446588827	BP	e	regulation of actin filament organization	4/73	24/2193	8	4	OG_11687, OG_13790, OG_16220, OG_16292
