GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0031100	0.00059499204992	0.125996874617	BP	e	animal organ regeneration	3/52	8/2258	4	3	OG_11354, OG_15629, OG_16263
GO:0030198	0.000923054026499	0.125996874617	BP	e	extracellular matrix organization	4/52	20/2258	4	4	OG_11751, OG_12010, OG_16263, OG_17588
GO:2001234	0.00280028798315	0.147152048683	BP	e	negative regulation of apoptotic signaling pathway	3/52	13/2258	8	3	OG_13814, OG_13913, OG_16509
GO:2001233	0.00221295809757	0.147152048683	BP	e	regulation of apoptotic signaling pathway	4/52	25/2258	7	4	OG_13814, OG_13913, OG_14132, OG_16509
GO:0014070	0.00264340860336	0.147152048683	BP	e	response to organic cyclic compound	5/52	43/2258	4	5	OG_11354, OG_13814, OG_15629, OG_16509, OG_17839
GO:0031099	0.00431214794676	0.147152048683	BP	e	regeneration	3/52	15/2258	3	3	OG_11354, OG_15629, OG_16263
GO:0043062	0.00388134666048	0.147152048683	BP	e	extracellular structure organization	4/52	29/2258	3	4	OG_11751, OG_12010, OG_16263, OG_17588
GO:1901654	0.00431214794676	0.147152048683	BP	e	response to ketone	3/52	15/2258	4	3	OG_11354, OG_13814, OG_16509
GO:0051668	0.00623821341267	0.152276610389	BP	e	localization within membrane	3/52	17/2258	3	3	OG_12010, OG_12605, OG_15350
GO:0006457	0.00772732150337	0.152276610389	BP	e	protein folding	4/52	35/2258	2	4	OG_14821, OG_14929, OG_16251, OG_16890
GO:0035556	0.0081543951598	0.152276610389	BP	e	intracellular signal transduction	8/52	129/2258	5	8	OG_11354, OG_12567, OG_13814, OG_14138, OG_14584, OG_14869, OG_16263, OG_17588
GO:0009887	0.00707651169214	0.152276610389	BP	e	animal organ morphogenesis	6/52	76/2258	3	6	OG_11354, OG_11751, OG_14097, OG_16509, OG_17588, OG_17839
GO:0009886	0.00836684672468	0.152276610389	BP	e	post-embryonic animal morphogenesis	5/52	56/2258	3	5	OG_11354, OG_11751, OG_14097, OG_17840, OG_18519
GO:0043066	0.00610238648104	0.152276610389	BP	e	negative regulation of apoptotic process	5/52	52/2258	7	5	OG_12605, OG_13814, OG_13913, OG_15350, OG_16509
GO:0043069	0.00717195614491	0.152276610389	BP	e	negative regulation of programmed cell death	5/52	54/2258	6	5	OG_12605, OG_13814, OG_13913, OG_15350, OG_16509
GO:0033993	0.010353474684	0.176656161796	BP	e	response to lipid	4/52	38/2258	4	4	OG_11354, OG_14132, OG_15629, OG_16509
GO:0006915	0.0111605215429	0.179224845954	BP	e	apoptotic process	5/52	60/2258	4	5	OG_11354, OG_12605, OG_13814, OG_14132, OG_14138
GO:0060548	0.0136353863288	0.182910189179	BP	e	negative regulation of cell death	5/52	63/2258	5	5	OG_12605, OG_13814, OG_13913, OG_15350, OG_16509
GO:0042325	0.0140700145522	0.182910189179	BP	e	regulation of phosphorylation	7/52	114/2258	7	7	OG_11354, OG_12605, OG_12819, OG_13808, OG_14132, OG_15350, OG_15629
GO:0042981	0.0122477112434	0.182910189179	BP	e	regulation of apoptotic process	7/52	111/2258	6	7	OG_12567, OG_12605, OG_13814, OG_13913, OG_14132, OG_15350, OG_16509
GO:0043067	0.0140700145522	0.182910189179	BP	e	regulation of programmed cell death	7/52	114/2258	5	7	OG_12567, OG_12605, OG_13814, OG_13913, OG_14132, OG_15350, OG_16509
GO:0009611	0.014740806866	0.182920012474	BP	e	response to wounding	3/52	23/2258	3	3	OG_14929, OG_15350, OG_16263
GO:0019318	0.0165765155207	0.186767571507	BP	e	hexose metabolic process	3/52	24/2258	5	3	OG_14138, OG_15629, OG_17195
GO:0009653	0.017103257464	0.186767571507	BP	e	anatomical structure morphogenesis	11/52	231/2258	2	11	OG_11354, OG_11751, OG_12010, OG_13814, OG_14097, OG_14373, OG_16509, OG_17588, OG_17839, OG_17840, OG_18519
GO:0005996	0.0165765155207	0.186767571507	BP	e	monosaccharide metabolic process	3/52	24/2258	4	3	OG_14138, OG_15629, OG_17195
GO:0007166	0.0200798253512	0.203029345218	BP	e	cell surface receptor signaling pathway	8/52	151/2258	5	8	OG_11354, OG_11615, OG_11751, OG_12605, OG_13814, OG_14132, OG_14373, OG_15350
GO:0012501	0.0196506423809	0.203029345218	BP	e	programmed cell death	5/52	69/2258	3	5	OG_11354, OG_12605, OG_13814, OG_14132, OG_14138
GO:0042327	0.0232277800735	0.218661515864	BP	e	positive regulation of phosphorylation	5/52	72/2258	8	5	OG_11354, OG_12819, OG_14132, OG_15350, OG_15629
GO:0008219	0.0232277800735	0.218661515864	BP	e	cell death	5/52	72/2258	2	5	OG_11354, OG_12605, OG_13814, OG_14132, OG_14138
GO:0010941	0.0272110772786	0.247620803235	BP	e	regulation of cell death	7/52	130/2258	4	7	OG_12567, OG_12605, OG_13814, OG_13913, OG_14132, OG_15350, OG_16509
GO:0007165	0.0336817527142	0.272533213918	BP	e	signal transduction	14/52	357/2258	4	14	OG_11354, OG_11615, OG_11751, OG_12567, OG_12605, OG_13814, OG_14132, OG_14138, OG_14373, OG_14584, OG_14869, OG_15350, OG_16263, OG_17588
GO:0001775	0.0328889627019	0.272533213918	BP	e	cell activation	3/52	31/2258	2	3	OG_11354, OG_14132, OG_16263
GO:0048522	0.0330683237526	0.272533213918	BP	e	positive regulation of cellular process	17/52	451/2258	4	17	OG_11354, OG_11751, OG_12010, OG_12567, OG_12605, OG_12819, OG_13012, OG_13814, OG_14132, OG_14584, OG_15350, OG_15629, OG_16263, OG_16509, OG_17195, OG_17588, OG_17840
GO:0001932	0.0339418654696	0.272533213918	BP	e	regulation of protein phosphorylation	6/52	107/2258	8	6	OG_11354, OG_12605, OG_12819, OG_13808, OG_14132, OG_15350
GO:0019220	0.040072679069	0.277691445436	BP	e	regulation of phosphate metabolic process	7/52	141/2258	6	7	OG_11354, OG_12605, OG_12819, OG_13808, OG_14132, OG_15350, OG_15629
GO:0051130	0.0427217608363	0.277691445436	BP	e	positive regulation of cellular component organization	6/52	113/2258	5	6	OG_12010, OG_13012, OG_14584, OG_15350, OG_16263, OG_17588
GO:0009314	0.0402219075909	0.277691445436	BP	e	response to radiation	4/52	57/2258	3	4	OG_11354, OG_13012, OG_13814, OG_16251
GO:0010562	0.0416708939456	0.277691445436	BP	e	positive regulation of phosphorus metabolic process	5/52	84/2258	6	5	OG_11354, OG_12819, OG_14132, OG_15350, OG_15629
GO:0043065	0.0402219075909	0.277691445436	BP	e	positive regulation of apoptotic process	4/52	57/2258	7	4	OG_12567, OG_12605, OG_13814, OG_14132
GO:0043068	0.042483226923	0.277691445436	BP	e	positive regulation of programmed cell death	4/52	58/2258	6	4	OG_12567, OG_12605, OG_13814, OG_14132
GO:0045937	0.0416708939456	0.277691445436	BP	e	positive regulation of phosphate metabolic process	5/52	84/2258	7	5	OG_11354, OG_12819, OG_14132, OG_15350, OG_15629
GO:0051174	0.040072679069	0.277691445436	BP	e	regulation of phosphorus metabolic process	7/52	141/2258	5	7	OG_11354, OG_12605, OG_12819, OG_13808, OG_14132, OG_15350, OG_15629
GO:0080135	0.047219814796	0.299790917193	BP	e	regulation of cellular response to stress	4/52	60/2258	5	4	OG_12605, OG_13814, OG_13913, OG_14132
GO:0031401	0.0556567948981	0.316548020983	BP	e	positive regulation of protein modification process	5/52	91/2258	8	5	OG_11354, OG_12819, OG_14132, OG_15350, OG_16509
