GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0002705	0.00143197049145	0.264820823313	BP	e	positive regulation of leukocyte mediated immunity	3/59	9/2168	6	3	OG_13163, OG_14006, OG_15378
GO:0000018	0.00200621835843	0.264820823313	BP	e	regulation of DNA recombination	3/59	10/2168	7	3	OG_12602, OG_14006, OG_15378
GO:0002703	0.00353777170985	0.311323910467	BP	e	regulation of leukocyte mediated immunity	3/59	12/2168	5	3	OG_13163, OG_14006, OG_15378
GO:0019538	0.0102981458945	0.385525690384	BP	e	protein metabolic process	22/59	486/2168	4	22	OG_10986, OG_11343, OG_11929, OG_12173, OG_12494, OG_12623, OG_13016, OG_13163, OG_13164, OG_13704, OG_13918, OG_14006, OG_14080, OG_15126, OG_15130, OG_16350, OG_17453, OG_17479, OG_17607, OG_18062, OG_18094, OG_18414
GO:0002696	0.0116825966783	0.385525690384	BP	e	positive regulation of leukocyte activation	3/59	18/2168	6	3	OG_13163, OG_14006, OG_15378
GO:0002699	0.00833337126431	0.385525690384	BP	e	positive regulation of immune effector process	3/59	16/2168	5	3	OG_13163, OG_14006, OG_15378
GO:0098813	0.0116825966783	0.385525690384	BP	e	nuclear chromosome segregation	3/59	18/2168	3	3	OG_11343, OG_12602, OG_15126
GO:0050867	0.0116825966783	0.385525690384	BP	e	positive regulation of cell activation	3/59	18/2168	5	3	OG_13163, OG_14006, OG_15378
GO:0051249	0.0136080200222	0.399168587318	BP	e	regulation of lymphocyte activation	3/59	19/2168	6	3	OG_13163, OG_14006, OG_15378
GO:0002694	0.0230287460744	0.506632413637	BP	e	regulation of leukocyte activation	3/59	23/2168	5	3	OG_13163, OG_14006, OG_15378
GO:0050865	0.0230287460744	0.506632413637	BP	e	regulation of cell activation	3/59	23/2168	4	3	OG_13163, OG_14006, OG_15378
GO:0051276	0.020443653248	0.506632413637	BP	e	chromosome organization	5/59	59/2168	4	5	OG_11343, OG_12001, OG_12602, OG_15163, OG_15378
GO:0098609	0.0287823682514	0.561788184702	BP	e	cell-cell adhesion	3/59	25/2168	3	3	OG_10986, OG_13579, OG_14203
GO:0002697	0.0319197832217	0.561788184702	BP	e	regulation of immune effector process	3/59	26/2168	4	3	OG_13163, OG_14006, OG_15378
GO:1903047	0.0301329926322	0.561788184702	BP	e	mitotic cell cycle process	6/59	88/2168	3	6	OG_11343, OG_12447, OG_12494, OG_12602, OG_15126, OG_15378
GO:0006302	0.0423620853589	0.609587278839	BP	e	double-strand break repair	3/59	29/2168	8	3	OG_12001, OG_15163, OG_15378
GO:0045859	0.0449225331601	0.609587278839	BP	e	regulation of protein kinase activity	4/59	50/2168	9	4	OG_11343, OG_11433, OG_13163, OG_13579
GO:0007346	0.0437088326502	0.609587278839	BP	e	regulation of mitotic cell cycle	5/59	72/2168	5	5	OG_11343, OG_13164, OG_15126, OG_15163, OG_15378
