GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0010634	0.00242894321219	0.517364904196	BP	e	positive regulation of epithelial cell migration	3/38	11/1438	8	3	OG_11924, OG_13747, OG_14830
GO:0010632	0.00752185272952	0.534051543796	BP	e	regulation of epithelial cell migration	3/38	16/1438	7	3	OG_11924, OG_13747, OG_14830
GO:0048732	0.00752185272952	0.534051543796	BP	e	gland development	3/38	16/1438	4	3	OG_12343, OG_13258, OG_16076
GO:0006366	0.0353698337715	0.602412177681	BP	e	transcription by RNA polymerase II	3/38	28/1438	10	3	OG_12343, OG_15454, OG_16505
GO:0019439	0.0498171162116	0.602412177681	BP	e	aromatic compound catabolic process	3/38	32/1438	4	3	OG_12212, OG_14646, OG_14736
GO:0043900	0.0321574170708	0.602412177681	BP	e	regulation of multi-organism process	3/38	27/1438	3	3	OG_14646, OG_14648, OG_14830
GO:0034655	0.0353698337715	0.602412177681	BP	e	nucleobase-containing compound catabolic process	3/38	28/1438	5	3	OG_12212, OG_14646, OG_14736
GO:0044270	0.0498171162116	0.602412177681	BP	e	cellular nitrogen compound catabolic process	3/38	32/1438	4	3	OG_12212, OG_14646, OG_14736
GO:2000147	0.0209367297047	0.602412177681	BP	e	positive regulation of cell motility	3/38	23/1438	6	3	OG_11924, OG_13747, OG_14830
GO:0051246	0.0509080713533	0.602412177681	BP	e	regulation of protein metabolic process	8/38	149/1438	5	8	OG_11924, OG_12343, OG_12536, OG_13312, OG_13385, OG_14503, OG_14830, OG_17282
GO:0031399	0.0382238344552	0.602412177681	BP	e	regulation of protein modification process	6/38	97/1438	7	6	OG_11924, OG_12536, OG_13385, OG_14503, OG_14830, OG_17282
GO:0032501	0.0313570594784	0.602412177681	BP	e	multicellular organismal process	15/38	341/1438	1	15	OG_11820, OG_11924, OG_12343, OG_12985, OG_13258, OG_13286, OG_13312, OG_13608, OG_14503, OG_14648, OG_14736, OG_14830, OG_15454, OG_16076, OG_16505
GO:0001654	0.0498171162116	0.602412177681	BP	e	eye development	3/38	32/1438	5	3	OG_14503, OG_14830, OG_15454
GO:0032268	0.0258582126404	0.602412177681	BP	e	regulation of cellular protein metabolic process	8/38	140/1438	6	8	OG_11924, OG_12343, OG_12536, OG_13312, OG_13385, OG_14503, OG_14830, OG_17282
GO:0035120	0.0422770255554	0.602412177681	BP	e	post-embryonic appendage morphogenesis	3/38	30/1438	4	3	OG_12343, OG_14830, OG_15454
GO:0030335	0.0163061213129	0.602412177681	BP	e	positive regulation of cell migration	3/38	21/1438	7	3	OG_11924, OG_13747, OG_14830
GO:0051272	0.0321574170708	0.602412177681	BP	e	positive regulation of cellular component movement	3/38	27/1438	5	3	OG_11924, OG_13747, OG_14830
GO:0040017	0.0498171162116	0.602412177681	BP	e	positive regulation of locomotion	3/38	32/1438	4	3	OG_11924, OG_13747, OG_14830
GO:0046700	0.0538197493871	0.603347716813	BP	e	heterocycle catabolic process	3/38	33/1438	4	3	OG_12212, OG_14646, OG_14736
GO:0035114	0.0579744743523	0.617428151852	BP	e	imaginal disc-derived appendage morphogenesis	3/38	34/1438	4	3	OG_12343, OG_14830, OG_15454
GO:0035107	0.0713256720656	0.660537745651	BP	e	appendage morphogenesis	3/38	37/1438	3	3	OG_12343, OG_14830, OG_15454
GO:1901361	0.0667301572117	0.660537745651	BP	e	organic cyclic compound catabolic process	3/38	36/1438	4	3	OG_12212, OG_14646, OG_14736
GO:1901137	0.0713256720656	0.660537745651	BP	e	carbohydrate derivative biosynthetic process	3/38	37/1438	4	3	OG_12417, OG_14736, OG_16865
GO:0009886	0.0809477080986	0.718410909375	BP	e	post-embryonic animal morphogenesis	4/38	63/1438	3	4	OG_12343, OG_14503, OG_14830, OG_15454
GO:0030334	0.0859471871658	0.732270034653	BP	e	regulation of cell migration	3/38	40/1438	6	3	OG_11924, OG_13747, OG_14830
GO:0010638	0.101752974953	0.789758482319	BP	e	positive regulation of organelle organization	3/38	43/1438	6	3	OG_13312, OG_13385, OG_14648
GO:0065009	0.106808548296	0.789758482319	BP	e	regulation of molecular function	7/38	150/1438	2	7	OG_12343, OG_12536, OG_12985, OG_13385, OG_14830, OG_15706, OG_17282
GO:0007423	0.118649161663	0.789758482319	BP	e	sensory organ development	3/38	46/1438	4	3	OG_14503, OG_14830, OG_15454
GO:2000145	0.101752974953	0.789758482319	BP	e	regulation of cell motility	3/38	43/1438	5	3	OG_11924, OG_13747, OG_14830
GO:0032269	0.118649161663	0.789758482319	BP	e	negative regulation of cellular protein metabolic process	3/38	46/1438	7	3	OG_12343, OG_13312, OG_14503
GO:0043066	0.112901981853	0.789758482319	BP	e	negative regulation of apoptotic process	3/38	45/1438	7	3	OG_12343, OG_14830, OG_16505
GO:0043069	0.112901981853	0.789758482319	BP	e	negative regulation of programmed cell death	3/38	45/1438	6	3	OG_12343, OG_14830, OG_16505
