GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0050673	0.000572636168133	0.0667121135875	BP	e	epithelial cell proliferation	3/46	8/2019	2	3	OG_14009, OG_14763, OG_17449
GO:0001525	0.000572636168133	0.0667121135875	BP	e	angiogenesis	3/46	8/2019	3	3	OG_14009, OG_14763, OG_15450
GO:0030036	0.00274915756399	0.213517904137	BP	e	actin cytoskeleton organization	5/46	44/2019	5	5	OG_12556, OG_15450, OG_15522, OG_16641, OG_17588
GO:0098742	0.00503723309321	0.234735062144	BP	e	cell-cell adhesion via plasma-membrane adhesion molecules	3/46	16/2019	4	3	OG_11387, OG_12556, OG_17588
GO:0030029	0.00443325733533	0.234735062144	BP	e	actin filament-based process	5/46	49/2019	2	5	OG_12556, OG_15450, OG_15522, OG_16641, OG_17588
GO:0007517	0.00710927359095	0.237140132214	BP	e	muscle organ development	3/46	18/2019	4	3	OG_15450, OG_16641, OG_17588
GO:0051345	0.0140229588275	0.237140132214	BP	e	positive regulation of hydrolase activity	4/46	42/2019	5	4	OG_11326, OG_12302, OG_14763, OG_15263
GO:0098609	0.014248763309	0.237140132214	BP	e	cell-cell adhesion	3/46	23/2019	3	3	OG_11387, OG_12556, OG_17588
GO:0061061	0.014248763309	0.237140132214	BP	e	muscle structure development	3/46	23/2019	3	3	OG_15450, OG_16641, OG_17588
GO:0043085	0.0112764393079	0.237140132214	BP	e	positive regulation of catalytic activity	6/46	85/2019	4	6	OG_11326, OG_12302, OG_14763, OG_15263, OG_15450, OG_15522
GO:0044057	0.0098825871826	0.237140132214	BP	e	regulation of system process	4/46	38/2019	4	4	OG_14009, OG_14763, OG_17449, OG_17588
GO:0045596	0.011279198912	0.237140132214	BP	e	negative regulation of cell differentiation	5/46	61/2019	5	5	OG_11387, OG_12325, OG_12960, OG_15450, OG_16570
GO:0090596	0.0125887756271	0.237140132214	BP	e	sensory organ morphogenesis	3/46	22/2019	4	3	OG_11387, OG_16570, OG_17588
GO:0048592	0.0110464868951	0.237140132214	BP	e	eye morphogenesis	3/46	21/2019	5	3	OG_11387, OG_16570, OG_17588
GO:0048646	0.0163029083829	0.253238510214	BP	e	anatomical structure formation involved in morphogenesis	6/46	92/2019	2	6	OG_11326, OG_14009, OG_14763, OG_15263, OG_15450, OG_17588
GO:0008283	0.0269761346439	0.349191076224	BP	e	cell population proliferation	4/46	51/2019	1	4	OG_14009, OG_14763, OG_15450, OG_17449
GO:0043062	0.0267314375258	0.349191076224	BP	e	extracellular structure organization	3/46	29/2019	3	3	OG_12325, OG_12960, OG_17588
GO:0007010	0.0248292277475	0.349191076224	BP	e	cytoskeleton organization	6/46	101/2019	4	6	OG_11326, OG_12556, OG_15450, OG_15522, OG_16641, OG_17588
GO:1902533	0.0300107501949	0.36802656818	BP	e	positive regulation of intracellular signal transduction	5/46	78/2019	7	5	OG_12556, OG_12970, OG_14009, OG_15450, OG_15522
GO:0045664	0.0453854897589	0.403668160371	BP	e	regulation of neuron differentiation	4/46	60/2019	7	4	OG_11387, OG_12302, OG_15450, OG_15522
GO:0044093	0.0418169988129	0.403668160371	BP	e	positive regulation of molecular function	6/46	114/2019	3	6	OG_11326, OG_12302, OG_14763, OG_15263, OG_15450, OG_15522
GO:0034470	0.0453854897589	0.403668160371	BP	e	ncRNA processing	4/46	60/2019	8	4	OG_16222, OG_16523, OG_16767, OG_17947
GO:0051050	0.0408082056291	0.403668160371	BP	e	positive regulation of transport	4/46	58/2019	5	4	OG_12302, OG_12325, OG_12970, OG_16767
GO:0010033	0.039992730948	0.403668160371	BP	e	response to organic substance	7/46	143/2019	3	7	OG_12165, OG_12264, OG_12302, OG_12325, OG_12861, OG_14763, OG_16570
GO:0006364	0.0374721925056	0.403668160371	BP	e	rRNA processing	3/46	33/2019	9	3	OG_16222, OG_16767, OG_17947
GO:0016072	0.0467769971245	0.403668160371	BP	e	rRNA metabolic process	3/46	36/2019	8	3	OG_16222, OG_16767, OG_17947
GO:0051093	0.0362538367946	0.403668160371	BP	e	negative regulation of developmental process	5/46	82/2019	4	5	OG_11387, OG_12325, OG_12960, OG_15450, OG_16570
GO:0009966	0.0671037436168	0.425678265118	BP	e	regulation of signal transduction	10/46	251/2019	5	10	OG_11387, OG_12556, OG_12751, OG_12970, OG_14009, OG_14763, OG_15450, OG_15522, OG_16570, OG_18648
GO:0022603	0.0618443614536	0.425678265118	BP	e	regulation of anatomical structure morphogenesis	5/46	95/2019	4	5	OG_11387, OG_12302, OG_14763, OG_15522, OG_16641
GO:0035556	0.0629011925988	0.425678265118	BP	e	intracellular signal transduction	6/46	126/2019	5	6	OG_12556, OG_13996, OG_14763, OG_15450, OG_15522, OG_17588
GO:0009967	0.069018974456	0.425678265118	BP	e	positive regulation of signal transduction	6/46	129/2019	6	6	OG_12556, OG_12970, OG_14009, OG_15450, OG_15522, OG_16570
GO:0016310	0.0590123704258	0.425678265118	BP	e	phosphorylation	6/46	124/2019	5	6	OG_13996, OG_14763, OG_15522, OG_15596, OG_17449, OG_17588
GO:0070887	0.059582720576	0.425678265118	BP	e	cellular response to chemical stimulus	5/46	94/2019	3	5	OG_12264, OG_12302, OG_12861, OG_14009, OG_16570
GO:0033993	0.0571199797237	0.425678265118	BP	e	response to lipid	3/46	39/2019	4	3	OG_12302, OG_12325, OG_16570
GO:0071310	0.0694239230664	0.425678265118	BP	e	cellular response to organic substance	4/46	69/2019	4	4	OG_12264, OG_12302, OG_12861, OG_16570
GO:0042221	0.0639452752678	0.425678265118	BP	e	response to chemical	8/46	184/2019	2	8	OG_12165, OG_12264, OG_12302, OG_12325, OG_12861, OG_14009, OG_14763, OG_16570
GO:0044087	0.0689236903308	0.425678265118	BP	e	regulation of cellular component biogenesis	5/46	98/2019	3	5	OG_11387, OG_12264, OG_14763, OG_15450, OG_17588
GO:0044089	0.0571199797237	0.425678265118	BP	e	positive regulation of cellular component biogenesis	3/46	39/2019	4	3	OG_14763, OG_15450, OG_17588
GO:0006820	0.085051211306	0.430802874659	BP	e	anion transport	3/46	46/2019	5	3	OG_12165, OG_12206, OG_12325
GO:0048869	0.0833296910579	0.430802874659	BP	e	cellular developmental process	11/46	288/2019	2	11	OG_11326, OG_11387, OG_12188, OG_14763, OG_15263, OG_15450, OG_15522, OG_16526, OG_16570, OG_16767, OG_17588
GO:0098660	0.0724550986397	0.430802874659	BP	e	inorganic ion transmembrane transport	3/46	43/2019	6	3	OG_12165, OG_12206, OG_12556
