GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0070727	0.103946584871	0.409859899208	BP	e	cellular macromolecule localization	4/30	128/2113	3	4	OG_11283, OG_12991, OG_16680, OG_18032
GO:0048869	0.0762724788831	0.409859899208	BP	e	cellular developmental process	9/30	347/2113	2	9	OG_11283, OG_11450, OG_12610, OG_14545, OG_14999, OG_15480, OG_16680, OG_18032, OG_19093
GO:0044092	0.0991496081514	0.409859899208	BP	e	negative regulation of molecular function	3/30	79/2113	3	3	OG_11049, OG_11993, OG_16680
GO:0019725	0.0300776557481	0.409859899208	BP	e	cellular homeostasis	4/30	85/2113	4	4	OG_12549, OG_12996, OG_16680, OG_17361
GO:0003006	0.0489791367456	0.409859899208	BP	e	developmental process involved in reproduction	5/30	144/2113	2	5	OG_11283, OG_12549, OG_14545, OG_14999, OG_16680
GO:0003002	0.102051026855	0.409859899208	BP	e	regionalization	3/30	80/2113	3	3	OG_11283, OG_12549, OG_16680
GO:2001141	0.038017436843	0.409859899208	BP	e	regulation of RNA biosynthetic process	9/30	326/2113	7	9	OG_11450, OG_11807, OG_11993, OG_14999, OG_15480, OG_16530, OG_16680, OG_17443, OG_19093
GO:0010033	0.0711892249612	0.409859899208	BP	e	response to organic substance	5/30	160/2113	3	5	OG_11049, OG_11283, OG_12688, OG_12996, OG_16680
GO:0031667	0.0672407079287	0.409859899208	BP	e	response to nutrient levels	3/30	67/2113	4	3	OG_12996, OG_16530, OG_16680
GO:0009890	0.103946584871	0.409859899208	BP	e	negative regulation of biosynthetic process	4/30	128/2113	5	4	OG_11450, OG_11807, OG_16530, OG_19093
GO:1902679	0.0635046873487	0.409859899208	BP	e	negative regulation of RNA biosynthetic process	4/30	108/2113	8	4	OG_11450, OG_11807, OG_16530, OG_19093
GO:0048646	0.00525122392517	0.409859899208	BP	e	anatomical structure formation involved in morphogenesis	6/30	118/2113	2	6	OG_11283, OG_12549, OG_14545, OG_16680, OG_18032, OG_19093
GO:0051130	0.0907498080775	0.409859899208	BP	e	positive regulation of cellular component organization	4/30	122/2113	5	4	OG_11283, OG_12610, OG_15480, OG_16680
GO:0009889	0.0171394685208	0.409859899208	BP	e	regulation of biosynthetic process	11/30	395/2113	4	11	OG_11450, OG_11807, OG_11993, OG_12549, OG_12610, OG_14999, OG_15480, OG_16530, OG_16680, OG_17443, OG_19093
GO:0050794	0.0961144487164	0.409859899208	BP	e	regulation of cellular process	19/30	995/2113	3	19	OG_11049, OG_11283, OG_11450, OG_11807, OG_11993, OG_12549, OG_12610, OG_14545, OG_14999, OG_15480, OG_16530, OG_16656, OG_16680, OG_17361, OG_17443, OG_17994, OG_18032, OG_18160, OG_19093
GO:0051603	0.0906599184263	0.409859899208	BP	e	proteolysis involved in cellular protein catabolic process	3/30	76/2113	6	3	OG_12688, OG_18032, OG_18160
GO:0006897	0.025996796807	0.409859899208	BP	e	endocytosis	3/30	46/2113	5	3	OG_11283, OG_14545, OG_16680
GO:0006355	0.0375584418088	0.409859899208	BP	e	regulation of transcription, DNA-templated	9/30	325/2113	9	9	OG_11450, OG_11807, OG_11993, OG_14999, OG_15480, OG_16530, OG_16680, OG_17443, OG_19093
GO:0010558	0.0907498080775	0.409859899208	BP	e	negative regulation of macromolecule biosynthetic process	4/30	122/2113	6	4	OG_11450, OG_11807, OG_16530, OG_19093
GO:0032101	0.0245336710704	0.409859899208	BP	e	regulation of response to external stimulus	3/30	45/2113	4	3	OG_12610, OG_18032, OG_18160
GO:0030154	0.00751590545596	0.409859899208	BP	e	cell differentiation	7/30	168/2113	3	7	OG_11283, OG_11450, OG_14545, OG_14999, OG_15480, OG_18032, OG_19093
GO:1903506	0.038017436843	0.409859899208	BP	e	regulation of nucleic acid-templated transcription	9/30	326/2113	8	9	OG_11450, OG_11807, OG_11993, OG_14999, OG_15480, OG_16530, OG_16680, OG_17443, OG_19093
GO:1903507	0.0635046873487	0.409859899208	BP	e	negative regulation of nucleic acid-templated transcription	4/30	108/2113	9	4	OG_11450, OG_11807, OG_16530, OG_19093
GO:0045597	0.0208252424018	0.409859899208	BP	e	positive regulation of cell differentiation	4/30	76/2113	5	4	OG_11283, OG_12610, OG_15480, OG_16680
GO:0045892	0.0600326254896	0.409859899208	BP	e	negative regulation of transcription, DNA-templated	4/30	106/2113	10	4	OG_11450, OG_11807, OG_16530, OG_19093
GO:0051094	0.0271446379463	0.409859899208	BP	e	positive regulation of developmental process	5/30	123/2113	4	5	OG_11283, OG_11993, OG_12610, OG_15480, OG_16680
GO:0051253	0.0707679258573	0.409859899208	BP	e	negative regulation of RNA metabolic process	4/30	112/2113	7	4	OG_11450, OG_11807, OG_16530, OG_19093
GO:0051252	0.0235255792886	0.409859899208	BP	e	regulation of RNA metabolic process	10/30	354/2113	6	10	OG_11450, OG_11807, OG_11993, OG_12549, OG_14999, OG_15480, OG_16530, OG_16680, OG_17443, OG_19093
GO:0001817	0.010576868623	0.409859899208	BP	e	regulation of cytokine production	3/30	33/2113	4	3	OG_11993, OG_18160, OG_19093
GO:0009991	0.0696839218798	0.409859899208	BP	e	response to extracellular stimulus	3/30	68/2113	3	3	OG_12996, OG_16530, OG_16680
GO:0031327	0.101686231285	0.409859899208	BP	e	negative regulation of cellular biosynthetic process	4/30	127/2113	6	4	OG_11450, OG_11807, OG_16530, OG_19093
GO:0031326	0.0157273503971	0.409859899208	BP	e	regulation of cellular biosynthetic process	11/30	389/2113	5	11	OG_11450, OG_11807, OG_11993, OG_12549, OG_12610, OG_14999, OG_15480, OG_16530, OG_16680, OG_17443, OG_19093
GO:0031323	0.0651488214945	0.409859899208	BP	e	regulation of cellular metabolic process	13/30	588/2113	4	13	OG_11049, OG_11450, OG_11807, OG_11993, OG_12549, OG_12610, OG_14999, OG_15480, OG_16530, OG_16656, OG_16680, OG_17443, OG_19093
GO:0042592	0.0791367952625	0.409859899208	BP	e	homeostatic process	5/30	165/2113	3	5	OG_11283, OG_12549, OG_12996, OG_16680, OG_17361
