OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10913	BG:DS01523.2	LOC412222	pairfail	lac	0.437428528736	0.434669375724	0.64378075342
11253	anon-WO0170980.40	LOC552761	pairwise	lac	0.648262629391	0.358844835814	0.838198210873
11803	NA	NA	pairfail	lac	0.713461342654	0.638053195261	0.740265574489
11844	Dmel\\CG5921	LOC552101	pairfail	alc	0.674597208431	0.682384316922	0.752881360606
12390	Stam	Stam	pairfail	lac	0.503121875092	0.204545312561	0.600887306481
12413	Rat1	LOC408840	pairfail	lac	0.660347282112	0.618671474619	0.844608730626
12512	mRpL11	LOC100577702	pairwise	alc	0.181936539157	0.458757763917	0.802635097661
12513	Bruce	LOC411115	pairwise	alc	0.202190211656	0.498302574327	0.803210689953
12899	Q7K1C3_DROME	LOC551537	pairwise	alc	0.14027605658	0.32537804648	0.59949991451
13264	NA	NA	pairfail	lac	0.554426723631	0.306012304747	0.607155876393
13352	Aldh	Aldh	pairfail	alc	0.609297688259	0.75462521068	0.919495685255
13568	NA	LOC550922	pairfail	lac	0.903635079307	0.844831679942	0.943412067
13838	DEFI8_DROME	LOC410206	pairwise	lac	0.570354070336	0.315971904242	0.708058368322
13852	Dmel\\CG32392	LOC410202	pairfail	lac	0.617750779866	0.447007407943	0.760126212179
14060	NA	LOC100578834	pairfail	lac	0.422231770046	0.192905603439	0.659142228853
14258	CG6971	LOC551085	pairwise	lac	0.236204810852	0.154903854436	0.637332470467
14259	Dmel\\CG8507	LOC411533	pairwise	lac	0.626263238804	0.439495495165	0.752409971748
14643	spz6	spz6	pairfail	lac	0.634061063629	0.352570521824	0.641440206419
14865	Dmel\\CG6745	LOC102654640	pairfail	alc	0.308283102206	0.46449534812	0.698489672391
15030	Mitofilin	LOC408548	pairfail	lac	0.657268795655	0.625534544158	0.823399613867
15419	EG:100G10.1	LOC411218	pairfail	lac	0.606521904081	0.476093007685	0.766639412242
15439	NA	LOC724373	pairwise	alc	0.492266473651	0.800965669026	0.93676183287
16165	Dmel\\CG8668	LOC726419	pairwise	alc	0.573642811119	0.684698594905	0.849019479393
16284	escl	LOC551412	pairwise	lca	0.59264371217	0.286457384212	0.579450885371
16344	Dmel\\CG4645	LOC725358	pairfail	lac	0.511932691965	0.257209889447	0.593625817042
16485	dib	LOC727118	pairfail	alc	0.313105351605	0.481962751825	0.71371676941
16591	BEST:CK01670	LOC408970	pairwise	alc	0.429979213624	0.592922403864	0.944297118826
16709	BG:DS04929.1	LOC408908	pairfail	lac	0.566098815553	0.530694202404	0.770119712132
16913	caup	LOC412840	pairwise	lac	0.81936800824	0.677345210645	0.88078049425
17081	fax	fax	pairfail	lac	0.654307599491	0.531308445936	0.853632625881
18431	NA	NA	pairfail	alc	0.228279698089	0.478993241781	0.660220775952
18938	NA	NA	pairwise	alc	0.0685051235683	0.357210676032	0.630686276178
