OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10779	A0A1B2AKT8_DROME	Rpb10	pairfail	lac	0.468927369776	0.390751313626	0.655025593382
11811	Cdk7	LOC412339	pairwise	lac	0.802494062678	0.601323953201	0.821646586426
11899	FBpp0401613	LOC726149	pairfail	alc	0.124706506319	0.556690210459	0.793557478412
11988	ed	LOC413423	pairfail	alc	0.212823689096	0.518364148238	0.716358139518
12301	NA	LOC413029	pairfail	lac	0.455692668406	0.322134233026	0.582329918905
12349	NA	NA	pairwise	alc	0.227365883062	0.49226522355	0.858425929584
12422	mRpS5	LOC411103	pairfail	lac	0.403562662352	0.309195848525	0.616904480659
12564	Syn2	LOC552345	pairwise	lac	0.405700032026	0.396274672133	0.694755971042
12865	kraken	LOC409335	pairwise	alc	0.532264425879	0.594236845399	0.749183384492
12933	Rpn11	Rpn11	pairfail	lac	0.435574355977	0.43199553418	0.589811144065
13040	Hcs	Hcs	pairwise	lac	0.558786432311	0.393033999954	0.65599497175
13112	Dmel\\CG33129	LOC726030	pairwise	alc	0.267913984999	0.53240889193	0.68358993877
13212	U2af50	LOC550656	pairfail	lca	0.77924950845	0.566336999662	0.727651271597
13253	InR	LOC411297	pairfail	alc	0.232656996286	0.491698399254	0.739327686545
13400	PQBP1	LOC552444	pairwise	alc	0.420625044763	0.588650465524	0.763919563272
13426	A2VEG4_DROME	CTL4	pairwise	lac	0.702750466067	0.590214114645	0.755227550898
13801	NA	LOC413471	pairfail	alc	0.504210838324	0.677528323152	0.76494327483
14071	Zip88E	LOC412448	pairwise	alc	0.305089516328	0.359342824921	0.749113807254
14160	Dmel\\CG2260	LOC724809	pairfail	lac	0.608951449135	0.529526120871	0.683803121231
14243	slp2	slp	pairfail	alc	0.372743557862	0.586990245563	0.770138650437
14625	MED19	MED19	pairfail	alc	0.602445622089	0.610698099336	0.819183437407
14677	CG11414	LOC408345	pairfail	lca	0.724154793961	0.469752483719	0.719321350576
14762	Mtor	LOC412508	pairfail	alc	0.434752284848	0.579814738968	0.810356332314
14832	FBpp0081194	lab	pairwise	alc	0.295109454308	0.315277673767	0.608030145228
14851	A0A0B4LGG8_DROME	LOC410166	pairwise	lac	0.424662631109	0.270560961758	0.656947449265
14853	kdn	LOC410059	pairwise	alc	0.427293231623	0.606867653038	0.887694005542
14858	SdhD	LOC725566	pairfail	lac	0.655466813683	0.525444243069	0.724123318146
14926	eIF2gamma	Su(var)3-9	pairfail	lac	0.384030791185	0.239239446472	0.58982218429
14994	FBpp0083898	LOC725395	pairfail	lac	0.758118472242	0.623232885262	0.859755092721
15124	Rh2	Lop1;OPSD_APIME	pairfail	lac	0.294188719023	0.270708144279	0.646583799946
15767	NA	NA	pairwise	lac	0.373234826143	0.177261457849	0.610970456238
15859	NA	LOC726670	pairwise	lac	0.510727455873	0.393030541651	0.69519473189
15890	NA	LOC411790	pairfail	lac	0.419112987454	0.295488039696	0.556815950575
15893	eIF3b	eIF3-S9	pairfail	lac	0.424881779108	0.242222965786	0.601063839965
16046	Nap1	LOC550824	pairfail	alc	0.28017853865	0.51283004266	0.725191206617
16059	larp	LOC724517	pairfail	lca	0.500725176294	0.269865161062	0.483323259021
16255	Q9W1Y8_DROME	SPG11	pairwise	alc	0.327054127301	0.491733098454	0.751257664381
16304	Dmel\\CG5521	LOC551830	pairfail	lac	0.597296969557	0.515404074234	0.784268624269
16698	A0A1B2AL60_DROME	LOC724863	pairfail	lac	0.716736341485	0.641300277263	0.750940352316
16838	F6J7I6_DROME	Socs7	pairfail	alc	0.369140534773	0.401681762834	0.664331894224
16846	Syx6	LOC107965215	pairfail	lac	0.519858425945	0.503665691664	0.659857401492
16986	Q7K4J7_DROME	LOC725212	pairfail	alc	0.329103795878	0.383283243033	0.768242698032
17478	Mos	c-mos	pairfail	lac	0.592637649004	0.56499135057	0.873236864672
17649	NA	LOC100578473	pairwise	lac	0.445908780139	0.3764857503	0.645041178762
17805	NA	LOC100577522	pairwise	lac	0.406721660351	0.333548532282	0.595173025113
18107	NA	NA	pairfail	lac	0.43538814619	0.268230473526	0.564617682735
18519	how	LOC725878	pairfail	lac	0.571365774554	0.565349648608	0.806387019106
18868	Dmel\\CG7943	LOC102656893	pairfail	alc	0.331589462918	0.374348381448	0.586428545588
19340	NA	NA	pairfail	alc	0.113471971067	0.339644156481	0.795460913547
