OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
12214	Dmel\\CG16771	LOC410530	pairwise	lac	0.654628170679	0.50083042746	0.895503039913
12250	kibra	LOC413440	pairfail	alc	0.561393335617	0.633245334379	0.655696540802
12614	NA	LOC552512	pairwise	lca	0.834670565694	0.405459684467	0.721668744191
12757	NA	LOC409308	pairwise	lac	0.16764796506	0.164366550617	0.68178231122
12992	peb	LOC100577174	pairfail	lac	0.749030772716	0.496515728762	0.752169614067
12998	NA	Cpap3-d	pairfail	alc	0.694817177332	0.737545517812	0.892242449647
13040	Hcs	Hcs	pairwise	lac	0.481675034193	0.172436308437	0.552390508734
13173	NA	LOC413783	pairwise	lac	0.815897784864	0.48867333077	0.834071755456
13618	Usp7	LOC409332	pairwise	lac	0.381501434745	0.20871805688	0.519543429329
13693	NA	Y-x2	pairfail	lac	0.944846223961	0.851133356422	0.985505670832
13896	NA	Toll-10	pairwise	alc	0.71939459867	0.760340683258	0.931550758452
14064	CG12018-RA	LOC727251	pairwise	alc	0.28412357544	0.294191887762	0.651896276302
14140	Cht5	Cht5	pairfail	lac	0.665190572735	0.625187576296	0.730622283298
14633	NA	PROH2_APIME	pairfail	lac	0.509817172537	0.330501125787	0.726437967374
14983	Skp2	LOC412031	pairfail	alc	0.261149293964	0.378053790305	0.713320410459
15655	Hr38	Hr38	pairfail	lac	0.751793296716	0.706311973116	0.863513337898
15683	Sin3A	LOC409049	pairfail	lac	0.82773663219	0.767420662703	0.838819912823
15698	NA	LOC726093	pairfail	lac	0.527292285865	0.245348198488	0.578684390471
15731	Pdk	Pdk	pairfail	alc	0.361359821739	0.500065970362	0.731336442119
16100	Ephrin	LOC727308	pairwise	acl	0.577308191577	0.69031844412	0.67355010214
16546	NA	NA	pairfail	alc	0.762813639075	0.794897732714	0.90876914072
17055	NA	LOC724779	pairfail	alc	0.363109985529	0.629178061492	0.818851762084
17299	NA	NA	pairwise	alc	0.336526489264	0.623554075172	0.869074409163
17550	Cht6	LOC409759	pairwise	alc	0.681975436083	0.751148463131	0.967469908765
17861	ITPA_DROME	LOC726205	pairwise	lac	0.695782353428	0.584863358773	0.873938126171
18101	Q9VH66	LOC725901	pairfail	lca	0.713213651897	0.659144356934	0.675965758904
18881	NA	NA	pairfail	alc	0.275300160675	0.700214935557	0.869707833292
19024	CG10251	LOC726278	pairfail	alc	0.363438206983	0.409414293015	0.605337110154
