OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
12191	GckIII	GckIII	pairfail	alc	0.504831096031	0.736396937683	0.894472685667
12301	NA	LOC413029	pairfail	alc	0.437890833802	0.58973555818	0.753699679144
12475	NA	NA	pairwise	alc	0.825074652248	0.907666972691	0.946836874752
12524	NA	LOC100576876	pairfail	alc	0.67620180798	0.804765119466	0.904563867742
12540	NA	LOC726106	pairfail	lac	0.655445749391	0.596507378167	0.731453413465
12550	Tctp	Tctp	pairfail	lac	0.267644990304	0.229983883979	0.519882927468
12676	NA	NA	pairwise	alc	0.315873566735	0.378811915612	0.527032426249
12794	CG8841	LOC550991	pairfail	lca	0.920999794683	0.647646432134	0.870597784194
12948	ttk	LOC410918	pairfail	lac	0.701329940291	0.552674664041	0.744734434533
13143	Dmel\\CG15186	LOC102654281	pairwise	lac	0.815009400095	0.609028062886	0.854205837513
13147	NA	LOC409444	pairfail	alc	0.327140707129	0.42341653265	0.692826374419
14151	NA	LOC727647	pairfail	lac	0.683279757765	0.517009787908	0.814764537797
14305	A0A0C4FEI6_DROME	Arpc3A	pairfail	lac	0.654717469067	0.529071858889	0.784796754163
14595	NA	LOC724290	pairwise	alc	0.350218907255	0.392754905272	0.682962496147
16092	NA	LOC414021	pairfail	lac	0.789878750393	0.749310008477	0.871491997469
16377	Gbeta76C	NA	pairfail	alc	0.434428604794	0.442599753262	0.737484087917
16777	Dmel\\CG15743	LOC726824	pairfail	alc	0.1454863718	0.290188653491	0.596308659203
17173	Cpr97Ea	LOC725547	pairfail	alc	0.510310686185	0.667339325301	0.8212887538
18163	Myb	LOC409733	pairfail	lca	0.800887250749	0.650521773263	0.710307433016
18774	NA	LOC100577499	pairfail	alc	0.0695309689923	0.204657184286	0.390629356662
