OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11071	SKIP	LOC413382	pairwise	lca	0.727776201568	0.517723899683	0.704287740247
11991	LManII	LOC552249	pairfail	lac	0.556220871396	0.402314193236	0.72153564694
12574	Dmel\\CG18599	LOC100577110	pairfail	lca	0.958657670104	0.905794596248	0.936020663234
13272	Vps39	LOC409186	pairfail	lac	0.22597752044	0.146924976397	0.461125360963
13653	Vps36	Vps36	pairwise	alc	0.391944048011	0.596813452861	0.845173983037
13687	Cad99C	LOC412795	pairfail	lac	0.411653459352	0.381804011316	0.635349419265
13838	DEFI8_DROME	LOC410206	pairwise	alc	0.181874355214	0.38424346836	0.756603296026
13921	CG32333	LOC725046	pairfail	lac	0.734765836789	0.571374951045	0.770737337568
14060	NA	LOC100578834	pairfail	alc	0.298402130742	0.310006458825	0.517516448252
14173	fw	CTL6	pairwise	alc	0.863248728138	0.873677442275	0.949514061079
14215	Q5BI03_DROME	LOC411753	pairfail	lac	0.571961724787	0.515028143093	0.713300068914
14360	anon-WO0172774.138	LOC552336	pairwise	lac	0.54275565325	0.461024260675	0.773721745987
14569	Dmel\\CG16812	LOC100577520	pairfail	alc	0.422400109288	0.545785281948	0.767804689676
14978	NA	LOC413892	pairfail	alc	0.534734465271	0.686879699162	0.849027144313
15703	l(2)37Cc	LOC408412	pairwise	lca	0.739652089067	0.376772745654	0.684586745709
15963	NA	LOC100576195	pairwise	alc	0.21080977751	0.211589064383	0.468837450198
15964	Q7K037_DROME	Trx-1	pairfail	lac	0.246718728978	0.246576708517	0.609040110473
15973	NA	LOC100578813	pairwise	lac	0.697385340738	0.549640431577	0.888531051727
16462	Dmel\\CG4511	LOC551696	pairwise	lac	0.303908851933	0.167211462207	0.459832604871
16998	Dmel\\CG12038	LOC409931	pairwise	alc	0.29506608355	0.377987685814	0.645229969205
17014	Dmel\\CG13865	NA	pairfail	lac	0.402487589835	0.230148563358	0.572989413953
17191	AnxB9	LOC412487	pairfail	lac	0.419161705034	0.362679835609	0.626653829249
17234	CG10339	CCE-I1	pairfail	lac	0.767996626511	0.585314410438	0.814174650617
17849	NA	LOC410463	pairwise	lac	0.452370619776	0.200315647248	0.513014759925
18591	NA	LOC724421	pairwise	alc	0.495486317211	0.834831576585	0.963833666264
19077	NA	NA	pairfail	acl	0.615651678152	0.834222916304	0.757062233816
