OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11674	MET14_DROME	LOC409900	pairwise	lac	0.549434011072	0.318535710033	0.653674871166
11806	NA	NA	pairfail	alc	0.242400887144	0.322915503987	0.504857320178
11809	ATP8B	LOC413328	pairfail	lac	0.504804725396	0.397180782631	0.726095048071
12144	Gen	LOC724240	pairfail	alc	0.155397812811	0.380316723185	0.621407040119
12297	Dmel\\CG7099	LOC107965869	pairfail	lac	0.583013584188	0.369777409849	0.759218128929
13349	Dmel\\CG12581	LOC102656070	pairfail	lac	0.96137567872	0.910449026035	0.976068869684
13596	Dmel\\CG3940	LOC725261	pairfail	alc	0.188014698981	0.43092840534	0.432921276285
13963	Cdc27	LOC409522	pairfail	alc	0.306899148461	0.317307242569	0.601002679993
14011	NA	LOC724483	pairwise	alc	0.485530868002	0.666484900289	0.814096592128
14174	FBpp0100157	LOC408595	pairwise	lca	0.797054919409	0.380307801179	0.57763377376
14490	Oli	LOC726594	pairwise	lac	0.90614263448	0.879384005389	0.952195697084
16377	Gbeta76C	NA	pairwise	alc	0.281465559824	0.433583896168	0.746849445807
16610	Cpr	NA	pairwise	lac	0.414724032313	0.285876568277	0.600494195412
16704	NA	LOC410772	pairwise	lac	0.565751213286	0.262956977518	0.584303862459
16752	slif	LOC409646	pairwise	alc	0.0644892209637	0.326046757849	0.542187695605
17253	up	TpnT	pairwise	alc	0.607974524296	0.845918686918	0.955005401635
17338	NA	NA	pairwise	lac	0.333601701046	0.28254741308	0.59592191985
17402	msn	LOC413504	pairfail	lac	0.343470253658	0.184740244484	0.469180855863
17670	NA	NA	pairwise	alc	0.282275205025	0.625171090604	0.786421683063
18447	NA	LOC100576387	pairfail	lac	0.362626546034	0.195140128645	0.547195284069
18953	NA	NA	pairfail	alc	0.388027510518	0.675044455795	0.703046878429
