OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11354	babo	LOC550930	pairfail	lac	0.530837454171	0.264849970382	0.593644296116
11615	NA	LOC100578046	pairfail	alc	0.292374626254	0.579108150645	0.86679129352
11751	AdamTS-A	LOC412091	pairwise	lca	0.79064595911	0.381011747577	0.587111471509
11919	Dmel\\CG9527	LOC412020	pairfail	lac	0.620927957279	0.555940188878	0.631689800006
11926	NA	MED18	pairwise	lca	0.814539230588	0.495135076071	0.735584684142
12010	Sec24CD	LOC409439	pairwise	lac	0.552810202655	0.486690877106	0.61362141339
12358	twz	LOC411214	pairwise	lac	0.600533685417	0.540952960295	0.875864178669
12417	Alg2	LOC551972	pairwise	lac	0.711622790494	0.494615624375	0.791043532154
12567	CG12183	LOC409217	pairfail	lac	0.619962094466	0.460535316167	0.685814490034
12605	NA	LOC102653800	pairwise	lac	0.513782978938	0.509406969969	0.712919440591
12819	NA	LOC413738	pairwise	lac	0.717739861656	0.573709613545	0.876329274692
13012	Rop	LOC412924	pairfail	alc	0.6959216924	0.762971127499	0.90639082016
13387	SP1173	LOC410041	pairfail	alc	0.124658904095	0.180262038165	0.508614381413
13666	NA	LOC100577670	pairwise	lac	0.463260731461	0.277755795367	0.666153083263
13808	snz	LOC727331	pairwise	lac	0.602657623203	0.569854504544	0.742866027413
13814	NA	NA	pairwise	alc	0.418456403101	0.438719319953	0.630095336966
13841	Hsl	LOC413702	pairwise	alc	0.615884943998	0.617448272686	0.84421654514
13913	Lfg	LOC408303	pairwise	alc	0.360171871605	0.395620190944	0.629019770416
14097	mamo	LOC102654975	pairfail	lac	0.769272869338	0.501596529087	0.827192474368
14132	NA	LOC100577213	pairfail	alc	0.149344616972	0.610241133063	0.802071780418
14138	Q7K490_DROME	LOC411145	pairfail	lac	0.332472541688	0.131458955835	0.457849835284
14373	CG15744-RA	LOC552108	pairfail	lca	0.714681499366	0.410372956233	0.701930321349
14584	G8HS56_DROME	Pkc	pairfail	alc	0.269009844523	0.356871035423	0.695033076955
14674	NA	LOC552612	pairfail	lac	0.726945028153	0.590922131463	0.797386903294
14755	Dmel\\CG14721	LOC727520	pairwise	lac	0.749949099676	0.605294120964	0.819839009985
14821	FBpp0085043	LOC408863	pairfail	alc	0.312914418929	0.671598270365	0.879536829725
14869	CdGAPr	LOC552265	pairfail	alc	0.343330585104	0.452711319255	0.78489822542
14929	EMC3	LOC551505	pairfail	lac	0.695809091066	0.622595115728	0.800180856268
15340	Dmel\\CG6013	LOC410897	pairfail	lac	0.557548471836	0.425944686853	0.660801342631
15350	NA	LOC725720	pairwise	lac	0.801368695896	0.765875388135	0.910650146961
15629	NA	LOC409963	pairfail	lac	0.622846099061	0.501990898115	0.741181140484
15899	NA	NA	pairfail	lac	0.641378764997	0.619865186554	0.827785575997
16251	FKBP59	FKBP59	pairwise	alc	0.508002169491	0.679382290452	0.803292307799
16262	UQCR-Q	LOC726747	pairfail	lac	0.806780670645	0.676516852573	0.92740041237
16263	Fim	LOC408694	pairwise	lac	0.564643111999	0.301735746244	0.676948120708
16284	escl	LOC551412	pairfail	alc	0.528109730602	0.544049350975	0.728001648977
16327	NA	LOC102655100	pairfail	alc	0.792736917546	0.817730853115	0.931283740399
16509	NA	LOC413984	pairwise	lac	0.6937343558	0.448766284928	0.70747498853
16515	NA	LOC100578836	pairwise	alc	0.354145717442	0.448737484159	0.706942525785
16890	mgr	LOC551893	pairfail	lac	0.691081291371	0.569939102851	0.774558682096
17014	Dmel\\CG13865	NA	pairfail	alc	0.623550653791	0.697720604196	0.926742733523
17195	NA	LOC408818	pairfail	alc	0.379984107636	0.471790286992	0.745219786795
17261	RFeSP	LOC411183	pairwise	lac	0.599697835536	0.442889783077	0.725032383974
17588	sns	LOC551736	pairwise	alc	0.280505803079	0.378089438254	0.75215147423
17643	NA	LOC100576951	pairwise	alc	0.20329902035	0.509835530477	0.764005847822
17656	NA	LOC100577823	pairfail	lca	0.854876494224	0.746274176461	0.845874879465
17839	NA	LOC724156	pairfail	alc	0.405359939859	0.507453719239	0.857424325194
17840	sob	LOC725003	pairfail	lca	0.737668674791	0.465716125402	0.730513933796
17868	NA	LOC100578423	pairwise	alc	0.396567636035	0.486768387387	0.851600082122
18158	NA	NA	pairfail	alc	0.194015416716	0.338755300427	0.873269181569
18519	how	LOC725878	pairwise	lac	0.747649483004	0.56603226667	0.799628755608
19084	NA	NA	pairfail	lac	0.430141401195	0.326038631479	0.437769587786
