OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10913	BG:DS01523.2	LOC412222	pairfail	lac	0.407229478197	0.374106911192	0.733591648446
11440	NA	LOC410282	pairfail	acl	0.345400645578	0.765246210202	0.749950499266
11809	ATP8B	LOC413328	pairfail	lac	0.689307738244	0.62988821716	0.919305153087
12095	cd	LOC412774	pairfail	alc	0.535564632495	0.840530259722	0.947195663104
12388	Dmel\\CG10383	LOC725516	pairwise	lac	0.289265830285	0.211051952598	0.458620877472
12769	FBpp0290962	LOC412002	pairfail	alc	0.201731760621	0.460112916662	0.678627002543
12839	Tob	LOC100578925	pairwise	lac	0.645549055946	0.538918241449	0.729077787502
12934	Dmel\\CG31812	LOC100576366	pairwise	lac	0.335396276173	0.0753455798017	0.395132921303
13444	Dmel\\CG14985	LOC724982	pairwise	alc	0.690810936354	0.741954945843	0.888637102086
13501	Incenp	Incenp	pairwise	lac	0.510670031304	0.384683008005	0.757871304363
13739	Fip1	LOC410219	pairfail	lac	0.609817019016	0.357615898207	0.613532752728
13830	PICK1	LOC409315	pairwise	lac	0.64234943409	0.533571439686	0.84136761698
13855	mad2	LOC102656337	pairfail	lca	0.957440123729	0.813759229936	0.922897329663
14370	Q494G1_DROME	LOC552293	pairwise	alc	0.664472686169	0.846898578395	0.944546994046
14397	NA	LOC725546	pairfail	alc	0.598638670475	0.740327581807	0.875380258166
14439	NA	LOC102655740	pairwise	alc	0.739371066464	0.83618922185	0.9199816164
14622	NA	A6YLP9_APIME;Hex110	pairwise	alc	0.323975699615	0.384753989615	0.744694470652
14793	FBpp0293063	LOC408389	pairfail	lac	0.547979051771	0.383746302958	0.682838932206
14805	NA	NA	pairwise	lac	0.625635948058	0.498311157019	0.818505605584
14872	Iswi	Iswi	pairwise	lac	0.404131636436	0.337869985877	0.750626821161
15056	DCA10_DROME	LOC412997	pairfail	alc	0.405341461614	0.705288386096	0.868408970679
15167	Dmel\\CG9259	LOC726965	pairwise	alc	0.383630359514	0.674028804823	0.872776318079
15325	Sema5c	LOC410589	pairfail	alc	0.375607142204	0.455470745883	0.647690611144
15377	MOCS3_DROME	LOC724496	pairfail	acl	0.471318037876	0.926270567662	0.785200907594
15582	in	LOC100578370	pairfail	alc	0.535342552493	0.615001940364	0.803578479363
15629	NA	LOC409963	pairwise	lca	0.918786210225	0.61140484577	0.876929942798
15661	Dhfr	Dhfr	pairwise	lca	0.559977274889	0.322757327946	0.550170217806
15752	nudE	LOC409894	pairwise	lac	0.563447176521	0.441039151462	0.646728792374
15903	Dmel\\CG5235	LOC726997	pairfail	alc	0.759098196963	0.848288791605	0.974769426146
16150	CG1513-RA	LOC552620	pairfail	lca	0.915507736135	0.683865474727	0.79208189337
16306	Myo81F	LOC413171	pairfail	lac	0.562732825302	0.339738678804	0.621761104166
16593	mRpS22	LOC726000	pairfail	lac	0.671015246395	0.617122592739	0.864921053995
16974	CG31159-RA	LOC408831	pairfail	lca	0.716116500803	0.558016029809	0.682328636777
17097	mol	LOC410092	pairfail	lca	0.90060483598	0.705402853372	0.718278091326
17293	Dmel\\CG2321	LOC413154	pairfail	lac	0.350267536363	0.349707069259	0.556086592721
17411	NA	fab1	pairfail	lac	0.628134294841	0.538017001559	0.842141175387
18023	NA	NA	pairfail	lca	0.808676682104	0.576922376666	0.803051413657
18313	NA	NA	pairfail	alc	0.345142448024	0.532795906435	0.948274678635
