OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11472	CG6040	LOC552257	pairwise	alc	0.136226642556	0.716072361925	0.874337318662
11693	NA	LOC100579037	pairfail	alc	0.0599936436106	0.297226833483	0.608459685487
11699	Dscam3	LOC412855	pairfail	alc	0.367250408012	0.570257249199	0.644635640891
11842	Dmel\\CG8568	NA	pairwise	alc	0.215939767241	0.295806230736	0.627990625108
11859	ich	LOC724334	pairfail	lca	0.841578074025	0.512058914562	0.80382350768
12021	Scp1	LOC409762	pairfail	alc	0.341408461875	0.535641498827	0.58553953159
12433	NA	LOC725477	pairwise	lca	0.909657161949	0.689828830618	0.822465970335
12481	Eaat1	LOC412382	pairwise	lac	0.717298535113	0.690906892243	0.796863006411
12587	Aladin	LOC100576146	pairwise	alc	0.431222076272	0.507240384511	0.798108325046
12637	RpA-70	LOC725934	pairwise	alc	0.326900292517	0.38577896756	0.802398361917
12982	Dmel\\CG13893	LOC725676	pairwise	lac	0.64799438826	0.503088985173	0.809266831674
13245	RapGAP1	LOC408271	pairwise	lac	0.49641560082	0.265712016654	0.781446850407
13672	B7YZF8_DROME	LOC552074	pairfail	alc	0.440987419986	0.561555618992	0.812946743563
13949	NA	NA	pairfail	lac	0.757594526898	0.683706502739	0.825148101796
14122	NA	NA	pairfail	alc	0.151898734177	0.2367188048	0.502890078567
14234	NaPi-III	LOC551814	pairfail	alc	0.340967490614	0.525805974109	0.862013416879
14427	NA	NA	pairwise	lac	0.844921650673	0.710720502448	0.892864013103
14863	FBpp0073563	mew	pairfail	lac	0.406177221828	0.323544245259	0.569822799084
14873	Mcr	TEPA	pairfail	lca	0.836493008348	0.416191180134	0.682643909968
15534	ARMC6_DROME	LOC408578	pairfail	alc	0.442425756801	0.601703899821	0.771138767183
15625	CG14755-RA	LOC408435	pairwise	alc	0.299951447667	0.4457365033	0.79573570596
16263	Fim	LOC408694	pairfail	alc	0.320468176706	0.502378704459	0.755486667783
16331	Dmel\\CG18265	LOC102654726	pairwise	lca	0.959708019815	0.484017517753	0.921522863313
16338	NA	LOC102655463	pairfail	lac	0.686503028079	0.544934173977	0.714018008427
16850	CG10508-RG	LOC410057	pairfail	alc	0.5490233989	0.582344334069	0.808643114605
17085	net	LOC100577795	pairfail	lca	0.817787478253	0.46615399678	0.663281030935
17511	Tango5	Vmp1	pairwise	alc	0.328191476607	0.341685658027	0.7641467299
17585	mud	LOC727405	pairfail	alc	0.131490039374	0.203539119798	0.549258493343
18538	Dmel\\CG6847	LOC413386	pairfail	alc	0.253727670048	0.482248459678	0.639022276149
18619	NA	LOC100578247	pairfail	lac	0.679742401989	0.513738569776	0.766110591133
18698	NA	Q6DLY9_APIME;Y-f	pairwise	alc	0.278751240027	0.285406336633	0.62369754021
18899	NA	NA	pairwise	alc	0.33170538209	0.54469957482	0.796727159591
19015	NA	NA	pairwise	acl	0.538900062852	0.761737785174	0.703585941112
