OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11309	ham	LOC725792	pairfail	alc	0.0895920008414	0.109286544216	0.428282030721
11493	p130CAS	Nedd9	pairfail	alc	0.398389387134	0.472970204414	0.654813252306
11645	Dmel\\CG9467	LOC411419	pairfail	lac	0.467450075137	0.416163299692	0.616839729815
11912	BCL7-like	LOC410033	pairfail	lac	0.761643585702	0.577068625763	0.772236001705
12067	SmydA-8	LOC726471	pairwise	lac	0.670299555502	0.304113406746	0.713988298086
12106	NA	NA	pairfail	alc	0.272983517412	0.623813261625	0.725462858818
12115	Grx3	Trx/Gtx	pairfail	lca	0.921250093434	0.606764896828	0.813618853837
12355	sev	LOC410671	pairwise	lac	0.570446513642	0.494134543455	0.733112735861
12470	ZFPL1_DROME	LOC411081	pairfail	lac	0.690626215338	0.632815524612	0.734623005965
12658	BRD7	Brd7	pairfail	lac	0.517948075086	0.420656783676	0.646485167991
12832	BcDNA:RE07178	551215	pairwise	lca	0.630637533879	0.266775375494	0.586397443027
13057	CG9723	LOC724862	pairfail	lac	0.622341796289	0.4333690789	0.679633024976
13289	A9YGZ1_DROME	LOC410379	pairwise	lac	0.69944979269	0.502682049626	0.805291373046
13295	FBpp0110261	AmsGC	pairfail	alc	0.192413977433	0.428150424429	0.674977583793
13340	opa	LOC100578824	pairwise	alc	0.398499487604	0.4939507549	0.702792897521
13416	CG8605-RA	LOC552312	pairwise	lca	0.921202434285	0.365778568526	0.697028325946
13450	Ankle2	LOC100577386	pairwise	alc	0.736419435402	0.847142466655	0.938913831963
13626	stck	LOC551547	pairwise	alc	0.682981951282	0.738223193477	0.926305314746
13667	NA	LOC100578356	pairfail	lac	0.772110203042	0.710748722336	0.900178193164
13676	Nf-YA	LOC725757	pairfail	lac	0.459626144478	0.351084091722	0.643003749324
13718	NA	LOC726900	pairfail	lca	0.767775357838	0.338609442293	0.7400156506
13781	Sirt2	LOC409532	pairfail	lac	0.553676406118	0.367186370693	0.728993546937
13811	ND-B8	LOC727049	pairfail	alc	0.333529635308	0.638763069267	0.778357110735
13926	mRpL41	mRpL41	pairwise	lac	0.568436373494	0.419873266959	0.781868199756
14080	FBpp0306050	Nep2	pairwise	alc	0.306112165003	0.35870088529	0.75298587673
14286	Dmel\\CG3702	LOC727027	pairfail	alc	0.347765795985	0.499134960986	0.832333659549
14556	DNAlig3	LOC725540	pairfail	alc	0.117497982372	0.301325396215	0.52012644138
14607	Pus10	LOC411505	pairwise	lac	0.475933311285	0.467359829986	0.691455331023
14609	FBpp0306158	LOC409068	pairfail	lca	0.969604697262	0.774850131649	0.871825391972
14620	NA	RnpS1	pairfail	lac	0.775125542271	0.74290710573	0.872597804176
15123	Scgbeta	LOC409378	pairfail	lac	0.455870432693	0.255646304511	0.565892893138
15203	CG5634	LOC413755	pairwise	lac	0.452490254406	0.153258192044	0.527182971861
15663	NA	107965415	pairwise	lac	0.704119091813	0.508708561905	0.791920273057
15810	Pect	LOC551931	pairwise	lac	0.659699188167	0.54365786982	0.709733926443
16090	Trf	LOC727641	pairwise	alc	0.342467964476	0.345905275221	0.707124014573
16101	U3-55K	LOC410879	pairwise	lac	0.538604465862	0.254930225538	0.698946399628
16343	NA	LOC100577903	pairwise	lca	0.824668274163	0.451551657041	0.668727547464
16357	BcDNA.GH04637	LOC727030	pairfail	alc	0.211616568457	0.477611395163	0.764616841912
16640	NA	LOC100576746	pairfail	lac	0.507882865883	0.354054352324	0.654439992463
16655	SCAP	LOC411459	pairwise	lac	0.769408594997	0.738025388871	0.8995722853
16686	NA	LOC408626	pairfail	lac	0.594937586751	0.433599780956	0.698004713313
16827	LSm1	LOC552260	pairfail	lca	0.719851873833	0.350122044552	0.555754127439
17044	sad	CYP315A1	pairfail	alc	0.470758749049	0.576345249511	0.850495044887
17056	B4YXJ1_DROME	ksr	pairwise	lac	0.675040786919	0.375732277583	0.754879054394
17510	Dmel\\CG7231	LOC725548	pairfail	alc	0.291598096607	0.332572565307	0.699310503504
17657	A9YHM3_DROME	Fbxl4	pairfail	lac	0.456685203283	0.390931413985	0.679739645939
17721	CG9238-RB	LOC724295	pairfail	lac	0.49682051772	0.378980988979	0.727317972372
17887	Sans	LOC724915	pairfail	alc	0.451011303656	0.656840210805	0.774807449267
18044	Tpr2	LOC410037	pairfail	alc	0.426692804766	0.501510629981	0.640608189222
18888	NA	LOC552529	pairfail	lca	0.66460201249	0.145546007113	0.577034772544
18944	Q8T0N5_DROME	LOC412276	pairfail	alc	0.284911266362	0.439022976605	0.617962530479
