OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11475	NA	NA	pairwise	lac	0.610475578953	0.441059199015	0.663264096719
11698	Q9W245_DROME	LOC410941	pairfail	cla	0.742366581685	0.720049568542	0.676492045299
11729	FBpp0075281	LOC551881	pairwise	lca	0.936506997039	0.295797019691	0.752994196475
12487	FBpp0084525	TfIIA-L	pairwise	lac	0.988808671447	0.984657387596	0.989582352992
12561	Asciz	LOC100577561	pairwise	alc	0.439089663271	0.675728922898	0.864006638214
12919	Fpgs	LOC413810	pairwise	lac	0.694116917094	0.654865231807	0.778314822409
13060	NA	LOC102655332	pairwise	lac	0.950870420541	0.944983487826	0.968079276113
13369	apolpp	LOC408961	pairwise	alc	0.349091968752	0.358314192245	0.688206955557
13443	CCT2	LOC409809	pairfail	alc	0.400756720062	0.612037279842	0.829364808177
13613	NA	LOC725286	pairwise	alc	0.390344633614	0.738858941458	0.923781456058
13864	phr6-4	cry2	pairfail	alc	0.16883968473	0.293296599892	0.642200238333
14062	Eps-15	LOC727227	pairwise	lca	0.800618756758	0.389556006393	0.742425105086
14305	A0A0C4FEI6_DROME	Arpc3A	pairwise	lac	0.913041039641	0.760587220179	0.977786666123
14471	ECM29_DROME	LOC725156	pairwise	lac	0.523364169899	0.105879201858	0.562799544723
14475	CG9485	NA	pairwise	lca	0.646918441721	0.103103033371	0.563810580526
14857	kis	LOC726524	pairwise	lac	0.997327195489	0.996177034718	0.997397619053
14945	DOP1_DROME	LOC412544	pairwise	alc	0.806894926687	0.82142762733	0.935430783602
15123	Scgbeta	LOC409378	pairfail	lac	0.41790931252	0.29477107644	0.704756387806
15332	NA	LOC408714	pairfail	lac	0.370858204162	0.283914648672	0.775400800427
15693	SMC5	LOC724244	pairwise	lac	0.602888601715	0.544767900058	0.802037534631
15757	ash1	LOC727238	pairwise	lca	0.994209599316	0.989028040512	0.991525142273
15847	FBpp0089267	NA	pairwise	alc	0.682036016775	0.694239476136	0.816956383027
15873	MED16	LOC551212	pairwise	lac	0.878263552008	0.876688274845	0.926688244937
15885	l(2)k05819	LOC412623	pairwise	lac	0.878201222578	0.877036602091	0.926513527852
16463	Dmel\\CG11399	LOC551754	pairfail	alc	0.708061443104	0.784567624945	0.917360050849
16588	anon-EST:Posey180	LOC409454	pairfail	lca	0.866523501945	0.569179284583	0.791252084389
16626	NA	LOC102655120	pairfail	lac	0.451681745339	0.374047409899	0.653721589367
16684	FBpp0084040	ash2	pairwise	lac	0.604894169086	0.484141312886	0.662734643325
17561	Dmel\\CG12104	LOC551624	pairfail	alc	0.417750712084	0.436309198971	0.836216443713
17645	FBpp0305170	LOC408557	pairfail	lac	0.505396083197	0.452559104774	0.78521651778
17694	ytr	Snrnp27	pairfail	alc	0.540655021548	0.716458864598	0.876647235462
18955	PCID2	PCID2	pairfail	lac	0.762355896033	0.652181512328	0.764589055931
19023	NA	NA	pairwise	lac	0.529700736369	0.380068681194	0.680534127498
19054	NA	LOC727144	pairfail	alc	0.254604646191	0.337400069564	0.492048878274
