OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11538	Dmel\\CG10793	LOC551788	pairfail	alc	0.365588617441	0.482644292606	0.571148996944
11686	NA	LOC726131	pairwise	alc	0.308998713307	0.374573687694	0.615811277829
11746	Dmel\\CG10211	LOC413054	pairfail	lca	0.656880487372	0.296946859393	0.618315104708
11887	l(1)G0320	LOC551353	pairfail	alc	0.614546704676	0.677755339003	0.734140010779
11925	pita	pita	pairwise	lca	0.984299243889	0.805607425438	0.98148048901
12236	CG14814-RA	LOC102653961	pairfail	lac	0.405867751499	0.329112149834	0.551503739707
12468	Hat1	LOC552748	pairfail	lac	0.337761225336	0.302137391214	0.690093552836
12640	NA	LOC100578746	pairwise	alc	0.611246537845	0.729496110638	0.863149730858
12831	NA	NA	pairfail	lac	0.664247075805	0.564461122934	0.75651933287
12998	NA	Cpap3-d	pairfail	alc	0.301909721501	0.58101068312	0.72255567046
13318	Dmel\\CG9804	LOC726239	pairfail	lac	0.454018477158	0.394683412865	0.55844871442
13502	NA	LOC727202	pairfail	lac	0.494581903428	0.464529980705	0.740851503647
13554	AIF	AIF	pairfail	lca	0.640864753052	0.36414469204	0.632867158438
13612	nop5	LOC413935	pairwise	lca	0.914701059059	0.631676084298	0.845546440004
13708	Surf1	Surf1	pairfail	alc	0.137076746184	0.415838938403	0.621802315949
13855	mad2	LOC102656337	pairwise	lca	0.911831484892	0.348739254355	0.622597825785
13997	Dmel\\CG12099	LOC409417	pairwise	alc	0.310333089462	0.392643163815	0.809975806623
14106	CysRS-m	LOC725909	pairfail	lac	0.66200482596	0.525377217823	0.697280743731
14110	NA	LOC409206	pairfail	lac	0.504947747094	0.422975251266	0.803143623334
14148	und	Metap2	pairwise	lac	0.500305923199	0.381071487385	0.564428640924
14302	shot	LOC408779	pairwise	lca	0.873143874796	0.422716039042	0.758016230218
14584	G8HS56_DROME	Pkc	pairwise	lac	0.495593852347	0.479857442936	0.697151493271
14880	Nct	nct	pairwise	lac	0.374637656418	0.300014736998	0.709305078194
14937	sty	LOC725117	pairwise	alc	0.312546176186	0.548352754426	0.866893106641
15039	NA	NA	pairwise	lac	0.507175669885	0.297034990329	0.643006567029
15134	NA	LOC410601	pairfail	lac	0.406117819449	0.289602201853	0.480692700926
15223	CG14558	LOC726039	pairfail	lac	0.456518099117	0.330150986381	0.576722174858
15367	NA	Ard1	pairfail	alc	0.421333244344	0.461238219289	0.756196938418
15621	for	For;Q8SSX4_APIME	pairwise	lac	0.277202242715	0.158722825589	0.57313705885
15714	AP-2mu	AP-50	pairfail	alc	0.506705934915	0.575230633779	0.777492388756
15731	Pdk	Pdk	pairfail	lac	0.645677454256	0.511196023812	0.889399651658
15761	NA	LOC725583	pairwise	alc	0.379846336195	0.52384102399	0.793472487671
15762	A0A1B2AK96_DROME	LOC410494	pairwise	alc	0.413953196618	0.515123900452	0.787805153512
15794	Dmel\\CG9018	LOC412928	pairwise	alc	0.620199040685	0.623393798136	0.880722706175
15886	Txl	LOC550734	pairwise	alc	0.442476695347	0.48237223465	0.796439343157
15928	NA	LOC410507	pairfail	lac	0.492017053095	0.435989407218	0.648170114017
15933	NA	LOC100578563	pairfail	lac	0.536352674874	0.436141432403	0.64684346893
16046	Nap1	LOC550824	pairfail	lac	0.754984228095	0.692351058305	0.87339151368
16095	B4YXB7_DROME	kek1	pairfail	lac	0.697760460849	0.630227282228	0.847621083
16191	A0A1B2AKQ4_DROME	LOC725718	pairfail	alc	0.526677470521	0.644837830323	0.855648605903
16348	Hipk	LOC408664	pairwise	alc	0.402140520341	0.531495182185	0.716048561611
16644	bai	LOC409026	pairfail	lac	0.435826167694	0.4305011806	0.680976377044
16693	NELF-B	LOC100578503	pairfail	lac	0.678176241801	0.582496999923	0.771950378891
17019	Jhe2	LOC406152	pairwise	lac	0.450654645405	0.271100194533	0.506449264689
17044	sad	CYP315A1	pairfail	lac	0.7083490535	0.426395914536	0.77015904176
17085	net	LOC100577795	pairfail	lac	0.4551032573	0.414505550978	0.685500727777
17210	Cad96Ca	LOC409061	pairwise	alc	0.272402265417	0.511320473779	0.842632488969
17600	Dmel\\CG9175	LOC410340	pairwise	alc	0.489472312121	0.624283315181	0.953052424716
17981	NA	CSP2	pairwise	lac	0.517537147154	0.260114712512	0.853901449341
18047	anon-WO0140519.229	NA	pairwise	alc	0.721397777302	0.743959641826	0.869587505054
18197	Dmel\\CG34376	NA	pairfail	alc	0.120886075949	0.409161687864	0.822219121574
18313	NA	NA	pairfail	alc	0.20214172038	0.29943968784	0.666378563873
18487	BHD	NA	pairfail	lac	0.427039661851	0.395476813649	0.73557348423
18504	NA	LOC100576688	pairwise	alc	0.603703765822	0.615732446849	0.847954983727
18601	NA	NA	pairwise	alc	0.102170828984	0.545228051373	0.79338928948
