OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10704	axo	LOC411248	pairwise	alc	0.526965423749	0.620229394997	0.80667098695
11834	NA	LOC412890	pairfail	alc	0.181487797254	0.188496364252	0.535051930569
12297	Dmel\\CG7099	LOC107965869	pairfail	lac	0.394137066593	0.329673627462	0.694880596318
12311	Idgf6	LOC413324	pairwise	lca	0.861870705081	0.622849596486	0.828391322981
12605	NA	LOC102653800	pairfail	lac	0.611549504532	0.48207962889	0.728213390431
12929	smo	smo	pairwise	alc	0.335174215123	0.613994120917	0.786960362624
13051	Dmel\\CG14894	LOC551047	pairfail	alc	0.334088830113	0.473924120939	0.761516199964
13286	side-IV	LOC412858	pairfail	lac	0.293644838461	0.233184969616	0.647106741581
13537	FBpp0100147	LOC724826	pairfail	lac	0.461799102139	0.342801364272	0.615989445504
13573	Dmel\\CG9586	LOC551099	pairfail	alc	0.284018461197	0.30722793187	0.736948017266
13776	Pfk-RB	LOC724724	pairfail	lca	0.789883691556	0.297665158694	0.616711574685
13977	Dmel\\CG32732	NA	pairfail	lac	0.610732836614	0.599398977297	0.835527268377
14310	NA	LOC102655622	pairwise	lac	0.658453256646	0.314817707805	0.819527072868
14488	Rgl	LOC410322	pairfail	lac	0.584965096778	0.571527559628	0.813963082412
14616	Q7K3B7_DROME	LOC552738	pairfail	lca	0.709752014477	0.44077840894	0.676990955705
14695	Q9W1A6_DROME	LOC726896	pairwise	alc	0.343792644302	0.638881667752	0.778742869885
14845	CG8654-RA	LOC412056	pairfail	lac	0.370048727824	0.25240374264	0.551582812306
15051	anon-WO0140519.182	LOC552836	pairfail	lac	0.340493515865	0.310556371883	0.641263257413
15228	Pi4KIIalpha	LOC725812	pairfail	alc	0.594427237338	0.636264153449	0.823568558016
15331	sau	LOC412824	pairfail	alc	0.113445308697	0.397195247475	0.731128494682
15475	BEST:LD32330	LOC551703	pairwise	lac	0.330170623414	0.236257256981	0.526085605932
15529	Dmel\\CG7049	LOC409298	pairwise	lac	0.581257316829	0.491137605093	0.696233356332
15731	Pdk	Pdk	pairfail	lac	0.647634023985	0.61508607247	0.835855865152
15903	Dmel\\CG5235	LOC726997	pairfail	alc	0.649258446433	0.685169587476	0.892463796262
15934	MED24	MED24	pairwise	lac	0.518616383253	0.411261192967	0.755095432698
15993	Dmel\\CG9300	LOC727174	pairfail	alc	0.306732184183	0.494884899152	0.77404184651
16080	Q7K3N4_DROME	LOC409087	pairfail	lac	0.278373323674	0.235810014347	0.562381109587
16081	Drep1	NA	pairfail	lac	0.316515423758	0.18062493596	0.524075827665
16467	l(2)34Fd	LOC411240	pairwise	alc	0.438115400257	0.571383493512	0.765804607511
16557	Calr	Crc	pairfail	lca	0.694292053065	0.416924861062	0.691995253381
16607	NA	LOC100577766	pairfail	alc	0.309193379416	0.379940182035	0.656130901921
16644	bai	LOC409026	pairfail	lac	0.368623502505	0.217506632464	0.5227368662
16872	Dmel\\CG1309	LOC411908	pairwise	alc	0.413406663035	0.642433272051	0.80854548718
17028	sav	LOC552413	pairfail	alc	0.256539979767	0.429022783081	0.648111143887
17168	Lis-1	LOC408869	pairwise	alc	0.406193923116	0.776402649423	0.958178459218
17277	PP2C	LOC551020	pairfail	alc	0.333476339348	0.366381891404	0.72524350904
17323	Csp	LOC724965	pairwise	lac	0.345877395022	0.303859964192	0.767615540055
18538	Dmel\\CG6847	LOC413386	pairwise	lac	0.34326925781	0.158048245334	0.750942860693
