OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10904	KCNQ	NA	pairfail	alc	0.370921805228	0.408906539619	0.708056569145
11218	NA	nAChRa6	pairfail	lac	0.380294864803	0.248620853199	0.614678289458
11401	crb	LOC725591	pairwise	alc	0.496260369369	0.678153482688	0.849580334784
11503	NA	LOC102655679	pairwise	alc	0.159877013217	0.361128594497	0.593067991658
11556	BcDNA:LD23634	LOC408705	pairfail	alc	0.552835668808	0.595146702722	0.715808545982
11746	Dmel\\CG10211	LOC413054	pairfail	lca	0.773484565667	0.363560280299	0.630969139019
12056	Dmel\\CG4662	LOC408562	pairfail	alc	0.510890695083	0.524578757177	0.623201858915
12464	mtd	NA	pairwise	lac	0.379100186964	0.257883785042	0.73308968988
12627	Hmgs	Hmgs	pairwise	lca	0.699005507535	0.306019297989	0.665018706928
12686	shf	WIF-1	pairfail	lac	0.375613514742	0.249863822035	0.573587583313
12693	CD98hc	LOC552381	pairwise	lca	0.671910955671	0.335571969889	0.667547521617
12844	Gk1	LOC551041	pairfail	lca	0.798582922141	0.673569518756	0.780899236704
12931	Rad17	LOC724559	pairfail	alc	0.495460804742	0.661693124322	0.804262844767
12934	Dmel\\CG31812	LOC100576366	pairwise	lca	0.829589501003	0.471177100533	0.704077012579
12978	NA	NA	pairwise	lac	0.788881371954	0.487684367238	0.806963667316
13111	NA	LOC411320	pairfail	alc	0.511557840915	0.657188529995	0.88290795691
13194	KrT95D	LOC725093	pairwise	lac	0.527652763778	0.253316693698	0.698592009577
13536	ArfGAP3	LOC409617	pairwise	lac	0.63406124527	0.543049424235	0.734870842386
13544	Dmel\\CG14341	LOC552306	pairfail	alc	0.674676365308	0.776913466768	0.895514283481
13606	NA	LOC726418	pairfail	alc	0.4457703394	0.477350581351	0.779817033931
13706	Dmel\\CG1677	LOC409497	pairwise	lac	0.554697282517	0.456477210976	0.640652237505
13737	jim	LOC410222	pairfail	alc	0.0623845974094	0.13135177996	0.59497748595
13830	PICK1	LOC409315	pairwise	alc	0.346191887306	0.585698505338	0.904213691198
13868	TAM41_DROME	NA	pairfail	lac	0.546812570586	0.539728408824	0.750577036982
13997	Dmel\\CG12099	LOC409417	pairfail	lac	0.454981037312	0.411937422944	0.75659384464
14024	ogre	LOC725480	pairfail	lac	0.275306842749	0.268590738527	0.671078686853
14631	anon-WO0172774.121	LOC413336	pairfail	alc	0.626964119727	0.779295050762	0.877739527653
14715	Pitslre	LOC552759	pairfail	lca	0.906303099109	0.464582126615	0.74824167817
14717	mlt	LOC552804	pairwise	lac	0.413712689419	0.33496382876	0.725714151356
14947	NA	LOC551314	pairwise	lac	0.551457891019	0.364638739811	0.628961977492
15280	NA	LOC413279	pairwise	alc	0.454738506011	0.510564286734	0.751093847935
15302	NA	LOC410148	pairfail	lac	0.551125320656	0.503760114584	0.787774747703
15470	FBpp0071028	LOC100577187	pairwise	lac	0.509720645156	0.425143544579	0.693024349506
15794	Dmel\\CG9018	LOC412928	pairwise	lac	0.545096070626	0.397114271564	0.552551856096
15976	NA	LOC725784	pairfail	lac	0.374739569545	0.268494621323	0.544794268628
16200	CT1789	LOC412768	pairwise	lac	0.470015019371	0.361222246817	0.757162636624
16342	NA	NA	pairwise	alc	0.300408482784	0.463713011748	0.779261846226
16468	Dmel\\CG2225	LOC408957	pairfail	alc	0.309115849487	0.353380140281	0.694695516838
16557	Calr	Crc	pairwise	lca	0.725949435439	0.275665617304	0.589154376323
16628	NA	NA	pairfail	alc	0.422554628765	0.570625863237	0.694711197982
16660	Dmel\\CG1640	LOC409196	pairwise	lac	0.461439796686	0.28244695724	0.647103763442
16737	dco	LOC412108	pairwise	lac	0.707435837153	0.601871533378	0.795685044315
16740	lqf	LOC413680	pairwise	lac	0.535472542872	0.518942044362	0.698027543259
16743	Q7K3T4_DROME	LOC413240	pairfail	alc	0.618507689868	0.622494827768	0.938787377371
17078	nmd	LOC411858	pairfail	alc	0.366867065689	0.380500572472	0.722201490708
17111	NA	LOC551597	pairfail	alc	0.30912841567	0.565189693662	0.846415213784
17400	RpLP1	RpLP1	pairwise	alc	0.192765553756	0.472590257263	0.757234230802
17482	NA	LOC724349	pairfail	lac	0.488766167442	0.379030445369	0.681623082566
17553	NA	LOC410349	pairfail	lac	0.717390859243	0.659834197898	0.844374299879
17708	A1ZAC2_DROME	LOC726528	pairfail	alc	0.266023505766	0.572160964647	0.833911486369
17905	NA	LOC107965501	pairfail	lac	0.475688443402	0.271719060401	0.642759315856
18643	sens	NA	pairwise	lac	0.375903608539	0.318600648248	0.676130344483
19112	NA	LOC724330	pairfail	acl	0.37558294292	0.620887131064	0.549113895506
19271	sut1	LOC726814	pairfail	lac	0.49341384151	0.295270466641	0.650719755628
