OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11096	Cip4	LOC413812	pairwise	lca	0.759694401806	0.308776360374	0.585027846468
11471	BEST:HL01355	LOC410577	pairwise	lac	0.247196416406	0.175064891395	0.64281271706
11934	NA	LOC100576784	pairwise	lca	0.661159814758	0.257727121134	0.599156698972
12969	NA	cl	pairfail	alc	0.620258250956	0.643515505752	0.787864411611
12979	Duox	Duox	pairfail	lac	0.887672005887	0.81823831544	0.959113372894
13116	EG:115C2.6	LOC725303	pairfail	alc	0.547902154498	0.729638502287	0.841995191844
13280	CG5142-RD	LOC413930	pairfail	lac	0.662462168447	0.495909300261	0.859930827009
13281	DNApol-epsilon58	LOC724891	pairwise	alc	0.601252655874	0.660436784239	0.800375193486
13415	CG1594	hop	pairfail	alc	0.525769382539	0.566875978109	0.846496014063
13908	NA	NA	pairwise	lac	0.579666592473	0.374895688168	0.722483955012
13961	Oatp30B	LOC100577188	pairfail	lac	0.383458642721	0.214209364901	0.522996280956
14032	CT29868	LOC410245	pairfail	alc	0.285073649318	0.606881151492	0.854624562249
14078	EG:152A3.3	LOC410370	pairwise	lac	0.463488886039	0.409778315591	0.776953955465
14110	NA	LOC409206	pairwise	lac	0.326443916612	0.189660495795	0.516910673222
14133	NA	LOC551222	pairfail	alc	0.375463458343	0.553161823996	0.795639388862
14190	mRpS35	mRpS35	pairfail	lac	0.671063297757	0.557000410652	0.712893981831
14345	Q7JX95_DROME	LOC410990	pairfail	lca	0.535330078865	0.228627098147	0.408452768475
14452	NA	Fstl5	pairwise	lac	0.451124907042	0.334910421775	0.655409464686
14457	NA	LOC102656473	pairfail	lca	0.727870848457	0.142370653596	0.625985431135
14921	sff	LOC413633	pairfail	alc	0.283785161911	0.576392927668	0.849931572722
15734	Amyrel	LOC406114;Q9U8X5_APIME	pairwise	lac	0.557541766362	0.398164166453	0.820311883168
15848	MTPAP	LOC551561	pairwise	alc	0.346877135065	0.37323474196	0.703485879375
16064	EndoA	LOC408623	pairwise	alc	0.524835394527	0.589902439497	0.944041970953
16147	Treh	LOC410795	pairfail	alc	0.246687395817	0.377554191595	0.739754879321
16407	NA	LOC409154	pairfail	lac	0.602733293239	0.497007149914	0.708403729053
16698	A0A1B2AL60_DROME	LOC724863	pairfail	lac	0.486631090584	0.450048037839	0.681197130536
16779	CrebB	LOC409401	pairwise	lca	0.900559599977	0.655520538785	0.840014444511
16810	ida	LOC410290	pairfail	lca	0.606121635945	0.293946280767	0.601792066168
16863	CG31285	lqfR	pairwise	lac	0.654262645918	0.434233959047	0.792750230886
17095	levy	Cox6a1	pairfail	acl	0.201605259404	0.627292472374	0.598602191897
17146	Syngr	LOC552402	pairwise	lac	0.32508373262	0.300715447175	0.581885578097
17158	38D.30	LOC100578947	pairfail	lac	0.804955648277	0.660083575224	0.886975239713
17609	Dmel\\CG7328	LOC726522	pairfail	lac	0.651448931214	0.611312995206	0.669859422791
18457	Hr83	LOC102656008	pairfail	alc	0.0146691140012	0.105707345755	0.393210717513
18583	Dmel\\CG2201	LOC411525	pairfail	alc	0.387618913256	0.404049317811	0.80651069721
18636	NA	LOC102655882	pairfail	alc	0.269394001615	0.365635362546	0.650252652603
18791	NA	NA	pairwise	lac	0.387262804318	0.34812542771	0.600820322057
19028	trn	LOC413237	pairfail	alc	0.174659555405	0.346939450966	0.664557660479
