OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11734	A0A1B2AJS4_DROME	LOC413877	pairwise	lac	0.389564421303	0.222415484536	0.585435245308
12103	NA	LOC102655709	pairwise	alc	0.419947390373	0.729884764544	0.884931778151
12805	Dmel\\CG32645	LOC412295	pairwise	lac	0.66065012852	0.415066533671	0.740408388764
12858	CG2182	LOC724214	pairfail	alc	0.0666165268448	0.153749029952	0.480632207391
12938	l(2)10685	LOC102655259	pairwise	lac	0.935398630167	0.922632401297	0.960825342571
13171	NA	LOC727310	pairfail	lac	0.857684024251	0.830441775985	0.900333906728
13172	NA	LOC727306	pairfail	lac	0.885480643048	0.830667414176	0.900182558177
13249	FBpp0112027	LOC411048	pairwise	lca	0.758112275304	0.42606689082	0.735082649311
13704	CG8270-RA	LOC412629	pairfail	alc	0.254761050834	0.377695083175	0.600564752228
13783	FBpp0077172	LOC550885	pairfail	lac	0.72297106809	0.599272968549	0.844140380805
13924	Mmp1	LOC409868	pairwise	alc	0.819003780085	0.852446220412	0.918017921972
14035	CG13776	NA	pairfail	lca	0.575584777839	0.367360603214	0.569249532735
14363	Atet	LOC550918	pairfail	lac	0.785230949414	0.755579653807	0.914392063116
14420	Dmel\\CG13272	LOC100578368	pairfail	lca	0.935714884389	0.777946406504	0.89737378983
14426	Dmel\\CG5776	LOC411003	pairfail	lca	0.883705633665	0.534287166419	0.757263365301
14427	NA	NA	pairwise	lac	0.683444215375	0.427093224311	0.696721726007
14497	ush	LOC100577801	pairfail	alc	0.409894304515	0.550782909432	0.719494354803
14556	DNAlig3	LOC725540	pairfail	lac	0.41265974601	0.286728780752	0.512174370357
14698	FBpp0291165	LOC410317	pairwise	lac	0.484168967545	0.322989615537	0.620297879639
15248	NA	LOC100578587	pairfail	lac	0.592985446156	0.486226736051	0.721994433707
15578	Dmel\\CG9915	LOC552167	pairfail	alc	0.351582970569	0.58040328071	0.874184200056
15664	Cdk4	Cdk4	pairfail	lca	0.962450187748	0.899757332611	0.946272970353
16175	CG	PDHB	pairwise	alc	0.38697593195	0.439291075484	0.659677946409
16263	Fim	LOC408694	pairfail	lac	0.535874177076	0.405700920205	0.673245315634
16369	Plp	LOC409243	pairfail	lca	0.662270198187	0.508190883441	0.65527731923
16739	NudC-L	LOC412375	pairfail	lac	0.552438184615	0.537574048158	0.846378404611
16840	Phk-3	CSP6	pairfail	alc	0.203743293006	0.258575604569	0.464555913003
17058	NA	LOC100577574	pairwise	lca	0.895317185606	0.563674417929	0.835700752393
17119	Dmel\\CG17260	LOC725481	pairfail	alc	0.831542867774	0.89128240094	0.964498422913
17526	NA	LOC726980	pairwise	lac	0.643267649747	0.527471199653	0.819348852577
18010	Dmel\\CG7264	LOC724507	pairwise	alc	0.558403038463	0.641045115849	0.805366084218
19092	CG13926-RA	LOC410017	pairwise	alc	0.50504918885	0.749175029854	0.847526980079
19274	FBpp0085452	LOC412085	pairwise	lca	0.492280173465	0.311032205435	0.453565389524
