OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
12301	NA	LOC413029	pairwise	alc	0.32605718982	0.393972730623	0.704499480638
12436	Nrx-IV	LOC551807	pairwise	alc	0.135381227557	0.409978778327	0.701703775836
12890	mRpL30	mRpL30	pairfail	lca	0.88489037155	0.470701778152	0.628361411247
12937	fz	fz	pairwise	lac	0.904692727758	0.852965295716	0.922480046081
13085	IntS12	Ints12	pairwise	lca	0.841906449914	0.690020350221	0.791310151433
13147	NA	LOC409444	pairfail	lac	0.462342002547	0.275170111065	0.583537701438
13714	NUBP1_DROME	LOC409365	pairwise	lac	0.634383877254	0.425197542108	0.85570462056
13960	NA	LOC409669	pairfail	lac	0.458855767069	0.416866057436	0.670933438945
14306	NA	LOC725703	pairfail	alc	0.49846154617	0.544656088378	0.736890883436
14539	CG30051	LOC552460	pairfail	lac	0.631987710682	0.586130762484	0.787712060623
15029	CG6166	LOC724865	pairwise	alc	0.266627678848	0.441490340869	0.652522767169
15110	rols	LOC727137	pairwise	lac	0.724528848448	0.639586603774	0.903598687444
15479	A2VED8_DROME	rtGEF	pairwise	lac	0.354986963474	0.32376316755	0.622504223125
15514	SsRbeta	SsRbeta	pairfail	alc	0.331025408536	0.366140080383	0.625577137653
15682	mRpL16	mRpL16	pairfail	lac	0.491410628804	0.42698203115	0.766010164906
15768	NA	LOC411373	pairfail	alc	0.353959658857	0.354616881609	0.664413628742
15822	Q9I7V5_DROME	LOC727650	pairwise	alc	0.345400623946	0.668147198751	0.81322659614
16892	Q29QW0_DROME	LOC725239	pairfail	alc	0.700365838227	0.710252490987	0.881073025684
17432	Dmel\\CG7368	NA	pairwise	alc	0.492343335338	0.498151717046	0.783346139652
17690	Tk	Atk;Tk	pairwise	lac	0.80828471655	0.439954785965	0.895366758003
18389	4E-T	LOC727230	pairwise	alc	0.308615853732	0.624362859632	0.748163822874
