OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11421	Fak	LOC724973	pairwise	lac	0.738325279355	0.411125266699	0.813635314265
11556	BcDNA:LD23634	LOC408705	pairfail	lac	0.233774689818	0.0907469429184	0.36222085765
11702	FBpp0289069	LOC409856	pairfail	acl	0.434549907653	0.747068113789	0.656072676353
11809	ATP8B	LOC413328	pairfail	lac	0.785686617386	0.704364273893	0.817815314085
11944	DAAM	LOC409001	pairwise	alc	0.333214489857	0.671965010646	0.913149107744
12564	Syn2	LOC552345	pairfail	lca	0.596062348597	0.353162476638	0.584040108181
12677	kcc	LOC411113	pairfail	alc	0.414821889508	0.468109527852	0.82835723536
12789	Dmel\\CG3104	NA	pairfail	alc	0.431649332215	0.50517194797	0.763650400717
13192	Q7JRC0_DROME	LOC408918	pairwise	lac	0.541641718279	0.335640421757	0.658173939195
13288	FBpp0302532	LOC408384	pairfail	lac	0.203083385724	0.168395574501	0.604273497304
13353	A0A0B4LF92_DROME	LOC724996	pairfail	lca	0.830483545896	0.504335159669	0.803410831106
14060	NA	LOC100578834	pairfail	lac	0.45409264742	0.14236269028	0.481546743998
14126	Blm	LOC412756	pairfail	alc	0.290878975435	0.434680079053	0.800072149886
14698	FBpp0291165	LOC410317	pairfail	lca	0.752759693547	0.398545943602	0.640534735105
14815	CG1418-RA	107965354	pairfail	lac	0.317467274632	0.286043994222	0.573671551384
14817	Dmel\\CG10011	NA	pairwise	lac	0.628081373577	0.462114312842	0.746295116901
15319	RnrS	RnrS	pairfail	alc	0.16658286308	0.541189434048	0.74336388213
15325	Sema5c	LOC410589	pairfail	lac	0.942158816499	0.673333130611	0.966387588421
15632	CycH	CycH	pairwise	lac	0.822085935141	0.50600315159	0.881074673874
15934	MED24	MED24	pairfail	lac	0.94089522697	0.860275437178	0.950619646054
16026	Pld	Pld	pairfail	alc	0.512676435054	0.569734883137	0.839307461559
16628	NA	NA	pairwise	alc	0.165191638995	0.2067026798	0.470151071707
16806	Pdk1	LOC410732	pairfail	lac	0.710570256349	0.55166354513	0.79864306406
17371	Dmel\\CG11158	NA	pairfail	lac	0.475796558814	0.314374771684	0.636130051622
17608	Dmel\\CG4332	LOC726579	pairfail	lac	0.627879274932	0.476704963416	0.778105629132
17785	CG32955-ORFB	LOC408633	pairfail	alc	0.308835147107	0.545252112785	0.765488941383
17848	ADP	NA	pairwise	alc	0.318960158191	0.506783785794	0.727650732267
17918	Dmel\\CG13857	LOC102654839	pairwise	lca	0.814871512076	0.569630198952	0.786808838147
17974	PIG-T	LOC410132	pairwise	alc	0.55382530297	0.655932497982	0.857097257478
18101	Q9VH66	LOC725901	pairfail	alc	0.690481483537	0.740386824626	0.754495653336
18111	Hrd3	LOC409281	pairfail	alc	0.0457161709969	0.101864844161	0.386408513477
18498	MESR3	NA	pairfail	lac	0.587275155113	0.336593096217	0.76113353826
18687	NA	LOC100576530	pairfail	alc	0.379874136383	0.617601383822	0.802221943595
18888	NA	LOC552529	pairfail	lac	0.35120039274	0.258612658222	0.530530092075
