OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10879	NA	LOC410717	pairfail	lca	0.820518192633	0.59992452426	0.682883698623
10928	cac	Cac	pairfail	alc	0.523111760981	0.628493652017	0.754042694386
11576	Dmel\\CG11122	LOC100578705	pairfail	lac	0.648578422784	0.49341335632	0.85092997882
11642	pxb	LOC100576129	pairfail	cla	0.781288062082	0.761933294031	0.758377932636
12937	fz	fz	pairwise	alc	0.791909025776	0.819379237532	0.899967107397
13142	NA	LOC412994	pairfail	lca	0.81537244109	0.702156321177	0.81068018448
13264	NA	NA	pairfail	lac	0.24726513965	0.150745293378	0.399291491324
14071	Zip88E	LOC412448	pairfail	alc	0.506577609449	0.66298483303	0.787951204009
14469	NA	NA	pairfail	alc	0.465357026991	0.49579039633	0.725927056967
14485	sit	LOC551938	pairfail	lac	0.612575869596	0.496721413738	0.748306628939
14545	NA	LOC725289	pairfail	lca	0.901983327403	0.743102004501	0.863294404489
15572	Rgk1	LOC107964025	pairwise	alc	0.502082344383	0.783141480306	0.934602774682
15729	vlc	LOC408408	pairfail	lac	0.888247786441	0.825055201668	0.948045048217
15889	NA	NA	pairwise	lac	0.525315926709	0.403930404414	0.644226595397
16026	Pld	Pld	pairfail	alc	0.479768793631	0.669281888509	0.854430948359
16084	Obp83b	Obp1	pairwise	lac	0.785726135283	0.69619516819	0.789757532364
17433	NA	LOC725209	pairfail	lac	0.5260279416	0.480478116315	0.573587153946
