OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11452	NA	LOC725007	pairfail	lac	0.522099477994	0.502310522398	0.526937503695
11470	Dmel\\CG42272	LOC551525	pairfail	alc	0.38662147322	0.573755834471	0.646542166006
11746	Dmel\\CG10211	LOC413054	pairfail	lac	0.482998540911	0.4200542896	0.627524205857
11888	ORF2	LOC100577423	pairfail	alc	0.0430699132858	0.136900384683	0.360719696368
12174	Dmel\\CG13917	LOC412643	pairfail	alc	0.144454851218	0.184371587148	0.368586121348
12177	tum	LOC410144	pairfail	alc	0.199948128951	0.275720029225	0.539635401436
12464	mtd	NA	pairwise	lac	0.487892718412	0.375079765838	0.734476717314
13245	RapGAP1	LOC408271	pairwise	lac	0.614889712884	0.317858922955	0.753660421161
13445	Sox102F	LOC100576849	pairfail	alc	0.805069470976	0.816727666453	0.964637840128
13783	FBpp0077172	LOC550885	pairfail	lac	0.798789136564	0.643862167606	0.888676335662
13901	beat-Ia	NA	pairfail	alc	0.574417566359	0.711620510231	0.881774666454
14420	Dmel\\CG13272	LOC100578368	pairwise	lac	0.952094602652	0.798323752357	0.954955048797
14538	Dmel\\CG5149	LOC100576519	pairwise	alc	0.611882675306	0.62713112989	0.786346411079
14540	NA	LOC100576421	pairwise	lac	0.697139649088	0.531912167022	0.713357840872
14756	NA	Fabp;FABP	pairwise	lac	0.624087011616	0.392657770265	0.658893387351
14775	Sos	LOC552718	pairfail	lac	0.501655517447	0.422742822941	0.752874611042
15108	CG2079	LOC410622	pairfail	lca	0.757003139287	0.377465480272	0.586917999393
15116	Ir93a	LOC551697	pairfail	lca	0.620717351976	0.358348713888	0.588337356872
15559	NA	NA	pairwise	alc	0.347422552499	0.580266818932	0.752714201025
15587	Drp1	Drp1	pairwise	lca	0.72248959928	0.455588906749	0.687789609074
15781	Dmel\\CG4036	LOC551104	pairfail	alc	0.0812858987067	0.246412343753	0.421548372426
15908	DmRH29	LOC727008	pairfail	alc	0.479836078757	0.621158458943	0.781749533371
16424	CG11245	LOC411270	pairfail	lac	0.694384911255	0.519399411524	0.835643694074
16724	142335_at	LOC409693	pairfail	alc	0.198333391518	0.447225463956	0.860110141304
16834	Srp54	LOC727299	pairfail	lac	0.502151406145	0.495658193816	0.740189539579
17505	ato	LOC102656170	pairfail	alc	0.876320298783	0.894906673627	0.952823584553
17532	Psd	LOC727050	pairfail	alc	0.352164898232	0.548911663371	0.778111664628
17603	NA	107963971	pairfail	lca	0.547317967387	0.419457825598	0.489299043964
17718	NA	Dop2;DopR2	pairfail	alc	0.39201210899	0.579136587289	0.7999699191
18006	mldr	LOC100576610	pairfail	lac	0.626846936862	0.4477938917	0.654711436786
18549	NA	LOC100578575	pairwise	alc	0.487197796302	0.522634845877	0.829047310835
18708	NA	NA	pairfail	lac	0.694493981402	0.415122138801	0.820135052067
