OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10667	tn	NA	pairfail	alc	0.254751350309	0.412638627929	0.637881417314
11440	NA	LOC410282	pairfail	lac	0.602793519773	0.510907662262	0.661546260781
11454	NA	NA	pairfail	lca	0.78213053678	0.398020382702	0.703388343666
11535	A4IJ50_DROME	LOC410515	pairfail	alc	0.369615283317	0.61954174122	0.737160293489
12033	A0A0C4DHM8_DROME	LOC410336	pairfail	alc	0.525086271799	0.535552426001	0.716354282565
12566	Gyg	LOC552421	pairwise	lca	0.716974783074	0.345807599404	0.592555474575
12615	CT24308	LOC409058	pairfail	alc	0.673639611365	0.755687035924	0.938601657379
12666	CLS	LOC409698	pairfail	alc	0.594925212088	0.632018052993	0.845352369922
12913	NA	LOC411403	pairfail	alc	0.396979645068	0.458757041354	0.694706368439
13201	Dmel\\CG11334	LOC409023	pairwise	lca	0.859456623758	0.669428633428	0.83004720488
13245	RapGAP1	LOC408271	pairfail	lac	0.57938302367	0.390888242548	0.700062784584
13249	FBpp0112027	LOC411048	pairwise	lca	0.874101769548	0.517475083173	0.827357090122
13896	NA	Toll-10	pairwise	alc	0.827404382402	0.841239718793	0.974427955291
13967	BcDNA:RE48052	NA	pairwise	alc	0.732023393212	0.781105703361	0.889553436382
14077	NA	LOC102655922	pairfail	cla	0.789293291056	0.576747460677	0.55487291134
14143	NA	LOC102654206	pairfail	lac	0.590043402677	0.481069950472	0.784368231005
14170	NA	LOC102656618	pairfail	alc	0.680254533936	0.736743376188	0.882535070115
14783	mus308	LOC724423	pairfail	alc	0.181906213052	0.332698211906	0.620208972271
15025	NA	LOC107965368	pairwise	lac	0.550825676136	0.516050795965	0.827189681811
15619	NA	LOC725053	pairfail	alc	0.47333963635	0.621081171418	0.808838569613
15734	Amyrel	LOC406114;Q9U8X5_APIME	pairwise	alc	0.557887906571	0.603045565292	0.905466008414
15927	NUBP2_DROME	LOC410516	pairwise	lac	0.321063004647	0.226421771605	0.432656141537
15973	NA	LOC100578813	pairfail	lac	0.694186114428	0.472832288538	0.863599315401
16181	Tfb1	LOC550895	pairfail	alc	0.340441245086	0.479202577448	0.694483995718
16292	gish	LOC410831	pairfail	alc	0.495108881404	0.718898237156	0.93540641823
16915	FBpp0088603	107965179	pairfail	alc	0.556891930472	0.613910996352	0.815850399503
17709	SIFaR	A9X454_APIME;SIFR	pairfail	alc	0.181550102744	0.368290665688	0.640844699743
17734	NA	LOC412163	pairwise	alc	0.25755270418	0.360667785564	0.704518716859
17864	Dmel\\CG13077	LOC100576555	pairfail	alc	0.543031743391	0.67188488355	0.738037352537
18671	zuc	NA	pairwise	alc	0.290499569521	0.426047920774	0.642444794078
19208	NA	NA	pairwise	alc	0.0	0.391486998704	0.668394192278
19218	NA	NA	pairwise	alc	0.100904159132	0.406898014387	0.781441908849
