OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11299	Slob	LOC409492	pairfail	lac	0.615314059329	0.456367350744	0.657535208044
11459	NA	LOC100577046	pairfail	lac	0.539806416382	0.5027077457	0.660663193986
11538	Dmel\\CG10793	LOC551788	pairwise	lca	0.858581938498	0.543065995067	0.595497204222
12030	Alg10	LOC102655688	pairwise	lca	0.74912605419	0.317542701849	0.70668102079
12109	NA	LOC726853	pairwise	alc	0.238290351468	0.633497583446	0.892440168166
12481	Eaat1	LOC412382	pairwise	alc	0.351996055619	0.506212410381	0.830558131713
12488	eEF5	LOC552572	pairfail	alc	0.263127366874	0.462930068493	0.68333611183
12539	NA	LOC724138	pairfail	lac	0.42624792706	0.240139758905	0.723808485465
12560	Alr	Alr	pairwise	alc	0.574915592294	0.731193687083	0.875097792404
12620	NA	LOC725550	pairwise	lac	0.487308109996	0.336731703097	0.643522941451
12622	NA	Adam	pairwise	alc	0.202546773426	0.21979392796	0.55512582893
12648	Dmel\\CG12236	LOC411126	pairfail	alc	0.339905913101	0.671358243808	0.817344477003
12733	OPA32_DROME	LOC552659	pairwise	alc	0.382663983999	0.660827022314	0.824038876958
12737	fliI	LOC412468	pairfail	lca	0.727193757604	0.351572084832	0.624483172439
12970	FBpp0307680	LOC412524	pairfail	lca	0.742418629616	0.389199231635	0.658917318926
13076	NA	LOC726871	pairwise	lac	0.806917980442	0.569981707082	0.829637434787
13309	msps	msps	pairwise	lac	0.779832309191	0.777825306896	0.920523577776
13428	NA	LOC107965628	pairfail	alc	0.530989523599	0.580429643331	0.829001080832
13513	NA	Pcl	pairwise	lac	0.567274137704	0.446607847467	0.720612982697
14126	Blm	LOC412756	pairfail	lac	0.523031449828	0.49386472154	0.73547664295
14181	Q7JYQ4_DROME	LOC406118	pairfail	alc	0.728701842597	0.778951052828	0.910460366027
14213	nrm	NA	pairwise	alc	0.271752570174	0.783900074862	0.894935624891
14301	fa2h	LOC726585	pairwise	lac	0.833661641758	0.623556575315	0.84012405043
14410	NA	NA	pairfail	lac	0.453835709591	0.21504804296	0.542284710393
14634	NA	LOC725462	pairwise	lac	0.657429442624	0.566570881613	0.795645692105
14637	Pi3K92E	LOC551500	pairwise	lac	0.695299409892	0.643300901464	0.756424410522
14701	NA	LOC410316	pairwise	alc	0.252713339535	0.562066503259	0.801154131145
14732	TpnC73F	TpnCI	pairfail	lac	0.529018750402	0.523531780341	0.72327585982
15123	Scgbeta	LOC409378	pairwise	lac	0.444500490977	0.208920757916	0.542239264982
15190	NA	LOC551946	pairwise	alc	0.608142478364	0.614370191167	0.83098990071
15191	A0A0B4LGJ9_DROME	LOC409270	pairfail	lac	0.907985037438	0.845760546984	0.92328790198
15288	FBpp0076500	Clk	pairfail	lac	0.619702449695	0.327887899982	0.69552422294
15707	l(2)37Cb	LOC726598	pairwise	lac	0.759151997141	0.555597535089	0.791017298245
15807	NA	LOC100576738	pairfail	lca	0.788252882734	0.335127330364	0.736931478964
15912	ced-6	ced-6	pairwise	lac	0.509220109607	0.231795614166	0.551614263699
15914	Eph	EphR	pairfail	alc	0.307349174684	0.528251848938	0.814336592582
15989	D12	LOC409331	pairwise	lac	0.788016105891	0.682637332238	0.929810502732
16007	Duba	LOC724338	pairfail	lac	0.787963304249	0.618494288437	0.921542891319
16176	Caps-RC	LOC408653	pairwise	lca	0.803607714126	0.625864433222	0.792753603091
16424	CG11245	LOC411270	pairwise	lac	0.468479817049	0.376445332765	0.763385069693
16457	NA	LOC411774	pairfail	alc	0.499973632195	0.595894380672	0.880318770802
16511	Dlic	Dlic	pairfail	alc	0.432021321021	0.485264055071	0.604855588778
16517	Wwox	Wwox	pairfail	lac	0.477979684343	0.460888651087	0.595098432505
16520	Q7JRF0_DROME	LOC551920	pairfail	alc	0.235910795179	0.483184584155	0.755434015281
16560	NA	LOC726953	pairfail	lac	0.529889345692	0.39916611582	0.732307951025
16727	Q9W1V2_DROME	LOC727267	pairfail	lca	0.716999946592	0.42199668014	0.685422433946
16836	elgi	LOC411585	pairfail	lac	0.616215797787	0.486043948815	0.705060581117
17553	NA	LOC410349	pairfail	alc	0.375455222021	0.439369174	0.724395470126
17642	subdued	LOC724912	pairfail	lca	0.767434310496	0.535862788386	0.575926160088
17889	A0A1B2AJJ7_DROME	LOC725054	pairfail	lac	0.437321412861	0.21841723273	0.700055026864
18042	NA	LOC724227	pairwise	lca	0.716269327654	0.43589508164	0.690308145298
18561	NA	NA	pairwise	alc	0.499083914575	0.668146335966	0.831368572072
18633	NA	NA	pairfail	alc	0.319445805715	0.61400680522	0.841198997167
18759	NA	LOC409195	pairfail	alc	0.179180384914	0.544347891989	0.722390618492
18774	NA	LOC100577499	pairfail	lca	0.721784100927	0.46186290719	0.542975944336
19325	Hr78	NA	pairfail	lac	0.519109026468	0.346299790936	0.570640179176
