OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11262	NA	LOC724616	pairfail	lac	0.379075738278	0.188330687005	0.563434529585
11472	CG6040	LOC552257	pairfail	alc	0.216305003014	0.272803182364	0.633229579178
11608	A9UNF9_DROME	LOC725632	pairfail	alc	0.504112793698	0.512261009737	0.663654060305
11663	holn1	LOC551827	pairwise	lca	0.710057925093	0.0804035555394	0.577676774794
11776	CG10467-RA	LOC552086	pairfail	alc	0.488246872834	0.540264703153	0.652907640684
11783	NA	LOC411264	pairfail	lac	0.716437133945	0.597759379919	0.768013698605
11815	Orco	Or2	pairfail	alc	0.349993545351	0.373735126688	0.604456232653
12077	BcDNA	SCR-B5	pairfail	lac	0.40311979778	0.31725167415	0.755285892866
12102	mspo	LOC726068	pairwise	lac	0.633217962781	0.282754464423	0.641878199499
12105	NA	LOC100577122	pairwise	alc	0.30403927998	0.541942173945	0.919495054242
12173	NA	LOC413310	pairfail	lac	0.526026491237	0.335072093748	0.590696952969
12199	alpha-Catr	LOC552017	pairwise	alc	0.402757122335	0.415970188395	0.618036502126
12389	NA	LOC725012	pairfail	lac	0.579892384658	0.493723003687	0.631900534607
12448	NA	LOC409183	pairwise	lac	0.757462718904	0.550568864283	0.814419341801
12475	NA	NA	pairfail	lac	0.435296238225	0.386160081736	0.639063009259
12671	GIIIspla2	LOC100577717	pairfail	lac	0.507252760688	0.225189427653	0.644781171544
12746	Atg1	Atg1	pairfail	lca	0.693081977348	0.470614078484	0.647113893005
12915	NA	LOC409642	pairfail	lac	0.375095401581	0.165301684002	0.46716784181
13040	Hcs	Hcs	pairfail	alc	0.268870698073	0.354677158379	0.600317019988
13189	U692_DROME	LOC551982	pairfail	lac	0.464823155648	0.312751426059	0.551670655561
13259	NA	LOC726733	pairfail	lac	0.699881857244	0.420848112307	0.894732717317
13606	NA	LOC726418	pairfail	lac	0.453433528778	0.349696808689	0.651859058086
13690	NA	LOC100576150	pairwise	alc	0.361822802875	0.498806990772	0.80676152402
13725	RagA-B	RagA	pairfail	lac	0.631029002923	0.446172330594	0.702187154672
13728	Pak	Pak	pairfail	lac	0.44406064946	0.412862404996	0.702091089259
14556	DNAlig3	LOC725540	pairfail	alc	0.288373468742	0.378895067835	0.563317352328
14618	Pli	Pli	pairwise	lca	0.733724589005	0.149401454645	0.52429008709
14635	Dmel\\CG7011	LOC410338	pairwise	lac	0.536575790953	0.441319944933	0.784733989085
14913	rictor	LOC413223	pairwise	lac	0.598150353626	0.390558840717	0.675220296716
14928	wkd	RabGAP7	pairfail	lac	0.421731472992	0.38081319891	0.753382968718
15176	Clamp	LOC409573	pairwise	lca	0.791257612559	0.58835364881	0.740220391161
15426	bgm	bgm	pairwise	lac	0.381122840445	0.198972141058	0.625520878173
15523	BcDNA.GH02384	LOC552091	pairfail	lac	0.512553546105	0.218848503463	0.527680086073
15524	BcDNA:RE07960	LOC726220	pairfail	lca	0.736658310271	0.408974487095	0.52282993615
15761	NA	LOC725583	pairwise	lac	0.433557186021	0.27322881579	0.637082506092
15762	A0A1B2AK96_DROME	LOC410494	pairfail	lac	0.433589376813	0.265348040784	0.592234485735
16391	Gpo1	LOC551904	pairwise	lac	0.624758422023	0.481285322044	0.808455890371
16426	mrj	LOC408966	pairfail	lac	0.755796174196	0.683802802622	0.796565671568
16742	NA	LOC410723	pairfail	lac	0.37270301753	0.320383185092	0.60886268926
17174	CstF64	CstF-64	pairfail	lac	0.473647412377	0.180136167834	0.67798563253
17175	NA	LOC725701	pairfail	alc	0.404644171766	0.487837968419	0.691968696664
17335	Dh44	LOC100576130	pairfail	lca	0.84483278894	0.236927885522	0.645157407325
17393	PTER_DROME	LOC411691	pairwise	alc	0.285269592571	0.304495293415	0.66084217553
17519	NA	NA	pairfail	lac	0.682557008962	0.366059988668	0.688934381447
17875	NA	zuc	pairfail	lca	0.732253775889	0.49132922065	0.667047220091
17918	Dmel\\CG13857	LOC102654839	pairwise	alc	0.320926934367	0.4318355806	0.687668907865
18098	NA	LOC551572	pairwise	lac	0.671379365556	0.567770182674	0.839735468188
18509	NA	LOC725649	pairwise	alc	0.125217484408	0.749316148607	0.906745343307
18598	anon-1Ea	NA	pairfail	lac	0.601301823125	0.41441638407	0.769911169818
18626	Cbl	Gtpx1	pairfail	alc	0.551269741517	0.587119981939	0.722069878533
18702	wol	LOC100576818	pairfail	lac	0.372847150508	0.277825426076	0.63546895898
18869	NA	LOC725227	pairfail	lac	0.532035115503	0.431006114234	0.611950145545
