OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11894	cyp33	NA	pairfail	alc	0.154916709338	0.18965188354	0.441935917042
12034	CG7744-RA	LOC724770	pairfail	acl	0.483590801234	0.860834724605	0.633367053581
12103	NA	LOC102655709	pairwise	alc	0.375387151894	0.732830175597	0.900360936695
12115	Grx3	Trx/Gtx	pairwise	lca	0.733903931473	0.522542100966	0.695011999517
12138	NA	LOC408992	pairwise	alc	0.32660621659	0.434263940151	0.77644359663
12476	Dhit	LOC726284	pairfail	alc	0.326644769882	0.379256749649	0.603607143403
12477	CG12950-RA	LOC411078	pairwise	alc	0.583907391	0.592835844972	0.853575855541
13338	NA	LOC414028	pairwise	lca	0.852770734562	0.164753839515	0.521389935866
13879	Toll-6	Toll-6	pairfail	alc	0.851426424884	0.938029898825	0.975800152601
14080	FBpp0306050	Nep2	pairfail	alc	0.415659551338	0.522232803608	0.790288768158
14143	NA	LOC102654206	pairwise	alc	0.36624044381	0.39649247588	0.795263107087
14187	mtDNA-helicase	LOC100578653	pairwise	alc	0.669843165974	0.675597821412	0.860099727703
14363	Atet	LOC550918	pairfail	lac	0.762411164788	0.674669084654	0.866716742724
14783	mus308	LOC724423	pairwise	alc	0.467093542158	0.579448941992	0.768835085689
14988	NA	LOC409424	pairwise	alc	0.182170275015	0.243172350761	0.618500636687
15302	NA	LOC410148	pairwise	lca	0.750935982716	0.453885130836	0.692436112091
15427	CU059_DROME	LOC550899	pairfail	lac	0.706283561968	0.64927332301	0.80765119202
15560	Oct-TyrR	NA	pairfail	lac	0.824197139241	0.681065210548	0.827377008274
15973	NA	LOC100578813	pairwise	lac	0.488990688467	0.452942732518	0.835216137541
16092	NA	LOC414021	pairfail	lac	0.79888707733	0.732195585486	0.868818791618
16263	Fim	LOC408694	pairwise	lac	0.360675122099	0.32062574344	0.670911101635
16740	lqf	LOC413680	pairwise	lac	0.453853256238	0.384092126345	0.703472257078
16834	Srp54	LOC727299	pairwise	alc	0.727617581822	0.796521464146	0.923986472415
17014	Dmel\\CG13865	NA	pairfail	lac	0.725038621954	0.514368447402	0.726733718698
17483	NA	LOC100577026	pairfail	alc	0.61574179979	0.677183357438	0.86651804442
17694	ytr	Snrnp27	pairfail	lca	0.638231070558	0.335828412729	0.575837644508
17813	MED11	NA	pairwise	lac	0.689076305948	0.449088366049	0.7956115901
18030	NA	LOC102655446	pairwise	alc	0.62719868017	0.634880756925	0.858855020826
18189	dup	dup	pairwise	alc	0.527803462748	0.533214800265	0.662066911823
18428	NA	NA	pairfail	alc	0.492767319891	0.495744434399	0.744131424252
18619	NA	LOC100578247	pairfail	lac	0.62624335901	0.443120602838	0.664609537307
19271	sut1	LOC726814	pairfail	lac	0.51212145405	0.480632956786	0.669144885076
