OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10739	Usp1	LOC409389	pairfail	lca	0.596724051975	0.492457713897	0.513704776645
10889	r-l	LOC408461	pairwise	lca	0.564040577585	0.264550732912	0.413298594907
11192	NA	NA	pairfail	lca	0.583621797301	0.210715343601	0.559293640764
11469	htl	LOC413200	pairwise	lac	0.502323470426	0.27968589693	0.625736379992
11535	A4IJ50_DROME	LOC410515	pairfail	alc	0.425650199712	0.58736568965	0.691761211773
11623	CG1358-RB	LOC408828	pairfail	lca	0.648197607565	0.431150549582	0.640122854435
11836	NA	LOC552509	pairfail	lac	0.593052311031	0.413673689363	0.785460614694
11902	NA	NA	pairfail	lac	0.397413995107	0.189398321654	0.498160315445
12552	usp	USP	pairwise	alc	0.198296848457	0.419900145965	0.701472240279
12824	Cdk12	LOC409965	pairwise	lac	0.575044457361	0.389477329994	0.686053903417
12982	Dmel\\CG13893	LOC725676	pairfail	lac	0.508447108692	0.333517678135	0.826039105787
13012	Rop	LOC412924	pairfail	alc	0.447763881581	0.53133382891	0.768649512803
13251	Prosalpha7	Prosalpha7	pairwise	alc	0.31129029706	0.369818955055	0.723365028619
13264	NA	NA	pairfail	alc	0.0711742151763	0.0836463102678	0.275470943696
13537	FBpp0100147	LOC724826	pairwise	lac	0.687895257259	0.469741716482	0.706114948248
13645	brat	brat	pairwise	alc	0.335224208566	0.665854454069	0.90003395891
13886	Dmel\\CG6664	LOC551682	pairfail	alc	0.21228755004	0.368555703094	0.752757135442
14448	NA	LOC102655436	pairfail	alc	0.333950983673	0.473568155484	0.62711280596
14850	NA	LOC410167	pairwise	lac	0.817728747419	0.652518631323	0.907844944255
14871	NA	LOC724642	pairwise	lac	0.461343297413	0.449745770872	0.71516990084
14947	NA	LOC551314	pairwise	lac	0.415170701048	0.358513252253	0.661054670881
15163	Dak1-RA	LOC100577899	pairwise	lac	0.348764501564	0.302798250923	0.757489090581
15319	RnrS	RnrS	pairwise	alc	0.198854244943	0.216682172033	0.787403929101
15818	dgt1	LOC552703	pairfail	lac	0.852202295093	0.81688335713	0.901577913613
16019	LD41494p	Trx1-like3	pairwise	alc	0.474793828262	0.625378356877	0.842641868654
16161	HisRS	LOC410806	pairfail	alc	0.124314733762	0.208284031895	0.480014163551
16462	Dmel\\CG4511	LOC551696	pairfail	alc	0.310330294541	0.360290833298	0.66914084082
16472	RSG7	LOC551308	pairfail	alc	0.311989971771	0.437271318473	0.700926428456
17015	NA	LOC552600	pairfail	lca	0.592978143625	0.225307794636	0.551383124606
17186	NA	LOC413684	pairwise	lac	0.562279527273	0.0768491750465	0.802373254046
17435	tll	Tll	pairfail	alc	0.402811141375	0.504168013784	0.782249026146
17558	Gli	Gli	pairwise	lac	0.847631822945	0.791490780605	0.94317979149
17597	NA	LOC726407	pairwise	alc	0.328424089767	0.583549587797	0.871776534031
18134	SelT	LOC550992	pairfail	lac	0.484870018846	0.219235994	0.555907909093
18135	Dmel\\CG4497	LOC552274	pairfail	alc	0.0850602672694	0.174052057387	0.517171807911
18184	NA	LOC409926	pairfail	alc	0.377658680091	0.416846458993	0.798492268539
18268	NA	LOC410062	pairfail	alc	0.22171968068	0.4069983543	0.79615268829
19208	NA	NA	pairwise	alc	0.0	0.444948535497	0.855165571871
19211	NA	LOC725444	pairfail	lac	0.515056660531	0.211240947867	0.700022171852
