OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11294	NA	LOC552680	pairfail	lac	0.666643491586	0.312378583119	0.691681458225
11311	Dmel\\CG7466	LOC725895	pairfail	acl	0.539634961141	0.723365129993	0.710841105762
11329	YME1L	LOC409178	pairfail	lac	0.282638030693	0.242109797003	0.497822321161
11504	pasi2	LOC100577753	pairfail	lac	0.510634613581	0.28045949006	0.729629739375
11663	holn1	LOC551827	pairwise	lca	0.743327256671	0.31254084977	0.615003801462
11774	NA	LOC551518	pairfail	lac	0.463699414111	0.365536936265	0.633474407162
11860	Dmel\\CG8312	LOC408275	pairwise	lac	0.471679709802	0.305064434053	0.730858834951
11982	NA	LOC102655007	pairfail	lac	0.310645691581	0.106201743915	0.665847283495
12119	MED28	LOC726666	pairwise	lac	0.286943075641	0.160223777747	0.556271546319
12344	Kah	LOC100576293	pairwise	alc	0.306544218074	0.630790625714	0.831635064399
12355	sev	LOC410671	pairfail	lca	0.85117220549	0.709548026058	0.849218927824
12391	Vps52	LOC412346	pairwise	lca	0.944244167202	0.429377931271	0.89935360838
12765	DCTN2-p50	Dctn2	pairfail	lac	0.701836404425	0.566655800617	0.80291680941
13237	Karybeta3	LOC724927	pairfail	lac	0.440674577411	0.368376179554	0.688047526697
13263	Cat	Cat	pairwise	lac	0.452536666094	0.379193596576	0.715052726526
13347	Dmel\\CG14395	LOC726699	pairfail	alc	0.114993244583	0.134004561894	0.455989481745
13369	apolpp	LOC408961	pairfail	alc	0.351323294286	0.432360602642	0.74719794387
13499	Cda4	Cda4	pairwise	lac	0.800895533397	0.700894577767	0.941555075806
13969	FBpp0288542	LOC409472	pairfail	lac	0.755021037235	0.675156469801	0.857395170475
14057	FBpp0087854	LOC413433	pairwise	lac	0.733596182198	0.684515488843	0.905316770881
14245	Dmel\\CG9231	LOC551126	pairfail	lac	0.760489244036	0.551256683227	0.872579071364
14259	Dmel\\CG8507	LOC411533	pairfail	alc	0.349750265097	0.48755258539	0.713661402475
14580	Gld2	LOC409838	pairwise	alc	0.329964593972	0.517269743542	0.776659215036
14862	dSLC5A8	LOC724546	pairwise	alc	0.54566680462	0.645609526233	0.787845164328
14868	Prosbeta1	LOC409831	pairwise	alc	0.609750953136	0.64964207067	0.84321571705
14899	IntS1	LOC411469	pairfail	lac	0.602381842077	0.472071947076	0.823857969181
14959	NA	LOC552684	pairfail	lac	0.833212785518	0.738598560073	0.845588004122
15056	DCA10_DROME	LOC412997	pairfail	alc	0.967892827203	0.972827908917	0.982514398689
15095	Osi24	LOC102655520	pairfail	alc	0.451113339513	0.652129757489	0.899722007477
15382	trbl	LOC409288	pairwise	lac	0.679894118966	0.574055297327	0.773080097182
15407	NA	LOC100578146	pairwise	lca	0.752418172638	0.392382802133	0.601145804092
15795	Rpt5	Tbp-1	pairfail	alc	0.384729356756	0.499195196104	0.817286182703
16128	CG10373-RA	LOC410130	pairfail	alc	0.428953470146	0.714932041577	0.85382422775
16357	BcDNA.GH04637	LOC727030	pairwise	lac	0.671153342056	0.534767244513	0.772504772645
16737	dco	LOC412108	pairfail	lca	0.603177503371	0.275780929437	0.460944590918
16897	TSG101	LOC409438	pairfail	alc	0.311663125329	0.716081105171	0.906453673088
16998	Dmel\\CG12038	LOC409931	pairfail	alc	0.318846474311	0.477942697849	0.793717958622
17056	B4YXJ1_DROME	ksr	pairwise	lac	0.366787482329	0.360493002669	0.69064808402
17654	6153	LOC727612	pairfail	alc	0.584807091219	0.618800313557	0.657185421181
17768	norpA	LOC724471	pairwise	lac	0.62186779252	0.476312614488	0.731844455649
17777	Dnz1	LOC552426	pairfail	alc	0.500191844895	0.589034282786	0.682903390348
18044	Tpr2	LOC410037	pairwise	lac	0.4757944404	0.465082033761	0.670512162434
18148	mEFTu2	NA	pairfail	lac	0.540416299779	0.447684398037	0.759279384913
18169	NA	LOC408601	pairwise	alc	0.208259007502	0.51921210115	0.766592976815
18434	fln	LOC725364	pairfail	lca	0.919046741673	0.515579352086	0.599387540038
18641	NA	LOC100577593	pairwise	lac	0.641110287584	0.501740954105	0.828813023201
