APUR	AAUR	AVIR	HLIG	LLEU	LFIG	LMAR	LPAU	LVIE	LMAL	LCAL
OG_15993	19.654963366857	38.2824346103228	21.4621841621067	19.1406103441739	21.0436516557618	21.250093658756	15.1744463765712	16.4413000776322	23.0874337904146	NA	21.1845525208984
OG_15992	8.05146394617019	8.51240421097093	20.9142669112724	10.0483217308026	23.9641762441871	8.7049918427282	5.0350291356962	11.2584361922425	9.379214294896	NA	13.8868730905997
OG_15991	9.66005659876798	13.5065970907242	14.6527558225054	13.933593908248	15.8642835046291	27.9069606370355	21.9427190125205	22.2362750205744	19.27587216094	NA	28.092059053918
OG_15990	19.4496708134387	20.3413637384284	18.2366383644705	5.229311400323	6.84323138388039	7.90714427747562	11.4493317652923	9.27593454374914	6.90100927711787	NA	9.78932621566246
OG_15997	30.9530714535328	29.1098287837223	94.1252393491957	60.3396183076307	34.1796154196895	91.5413897969686	79.5816933689187	50.2143604956902	70.4936821359041	NA	67.0914870260378
OG_15996	5.46689252371852	0.624244380854117	31.6066952484806	4.69572146493936	5.38643573221844	6.90040204634715	15.3154316512643	8.94040065655859	4.06512603785649	NA	5.85742188514463
OG_15995	72.4887667581346	107.253263595733	142.667404579315	230.414183687702	161.471086636589	139.380194859198	204.594519075483	163.987468586222	149.728757042704	NA	210.553956976955
OG_15994	16.2495634064307	16.2695272385555	12.4240710057816	21.9258068436132	23.7826046768617	23.5859010176746	9.6532917390906	19.3232040615276	19.770823466882	NA	20.8111336690561
OG_13890	17.8979405124872	21.1243972104313	3.34711304302797	4.47516927421717	3.25920245401032	14.0677292389551	11.5147533657374	3.56805234410866	8.63547134072933	NA	6.1378107498266
OG_15999	3.07617696645327	9.89090248129032	9.2601229350349	5.56460360256931	1.01804210454294	3.89952773160049	22.4267738161674	21.2686326456489	4.54854142587524	NA	17.1694880477372
OG_15998	12.2767391868734	10.408580793709	40.2792982963688	7.05458483222085	17.7435075833308	3.33860334166918	6.10183031554966	4.78393925190715	14.9440604801816	NA	3.48179782929369
OG_13327	1.35239549308711	0.224165392789993	0.106592899239752	0.839801521139451	4.74497424651698	0.270979265398682	1.22176220383073	2.10696695289658	0.349818617002119	NA	0.811572568107416
OG_13324	642.006681859608	642.859388479621	1030.58820470722	603.068441496121	455.152974179682	517.204863525325	1140.18176376158	691.194197527056	571.84745517943	NA	578.661105428861
OG_19916	3.23989686385287	NA	NA	1.27003968421944	2.49869222730693	NA	NA	NA	NA	NA	NA
OG_13325	7.63682994286349	5.2484840158048	2.52653644382793	10.7970155996291	6.85321628212945	6.30425157163902	4.67936761597491	7.75452474634654	8.22909255005946	NA	5.66696313780846
OG_18975	0	6.33566698384136	0.174496352183258	0	1.50547697328959	0	0	0.360370551750121	0.223621765874779	NA	NA
OG_19910	89.5530262668674	NA	NA	NA	13.2318304724978	32.6724251707952	NA	49.1911460470863	18.0284083169983	NA	NA
OG_10330	NA	NA	NA	NA	NA	0.254157869766211	1.44455790066644	31.0956389918646	0	NA	3.19017008555319
OG_20485	NA	0	0.0132306650031021	NA	NA	NA	NA	0.00325952116304748	NA	NA	0
OG_20484	NA	16.3418699474787	0.100060277650407	NA	NA	NA	NA	NA	NA	NA	NA
OG_20487	NA	0	0	NA	NA	0	0	NA	NA	NA	NA
OG_20486	NA	32.6213052546707	NA	NA	NA	NA	35.4732212161159	79.9416311340089	87.1273573805789	NA	NA
OG_14534	98.2481616510565	64.9188274031976	106.014049812447	134.043067440304	108.41430769807	93.422595143819	92.8308768768457	71.7612549767242	113.098881459239	NA	45.4386999999571
OG_20480	NA	0	NA	0	NA	NA	NA	0.00325952116304748	NA	NA	0
OG_20483	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA
OG_20482	NA	1.625234658382	4.70796790831279	NA	NA	NA	NA	NA	NA	NA	NA
OG_20489	0.364312955751853	271.9745259899	4.01974729437206	NA	NA	NA	NA	0.00325952116304748	NA	NA	NA
OG_20488	3.74707694850928	1.36305278840204	NA	0	NA	NA	NA	NA	NA	NA	NA
OG_21836	NA	NA	NA	NA	NA	NA	12.8708355713109	NA	NA	NA	24.8917909842964
OG_10970	1.86441701616082	6.45361514438928	5.13078434491074	1.73579020834347	5.46607777754157	2.44144477446321	8.26365614841819	4.90359332427527	1.58444108598429	NA	3.77013701718858
OG_10103	19.2591184971875	11.7454831431723	1.02600912658734	5.57667403020103	1.33661815120723	0.0787643667343493	0.174161879847558	8.49053750900917	NA	NA	0.667194518358572
OG_17734	193.833498730426	180.659219092432	160.874129522314	97.1460951121677	74.6704479491185	51.8429004544055	61.5241429572768	105.495332336222	110.943779232601	NA	69.6486365771162
OG_17737	19.4281418018667	34.7489033179372	68.9972069883092	15.9872672922428	23.534881839787	22.9933005673118	34.3421512667763	25.5220646589544	21.4925943814808	NA	26.8063597614418
OG_17736	58.3784498212587	20.6684516062919	18.704071031723	36.3486896164759	NA	49.5717990968419	73.9679421890359	25.8465760331865	28.3489206053291	NA	43.0458675837428
OG_10107	121.086675602538	42.7469132666687	31.779495748147	85.1493679987117	107.904873710745	40.8853235998711	11.1960327382224	121.139524291833	104.439585941228	NA	23.5185450566654
OG_17730	29.6042928220419	53.4246150676719	56.6237807668608	48.1524324424356	60.5385518326777	26.9074485105761	87.2437912501287	26.4388797374086	43.2515699391571	NA	49.8587871333233
OG_10105	0.442931693517953	NA	6.69499069514441	57.4424740547724	2.9803749816082	323.914324557456	3.63598116300391	16.9818495267709	5.05314593728824	NA	11.9609761267027
OG_17732	34.5998546781146	26.5298750877707	9.46143915207734	13.480654731062	23.6499529141221	14.276339144414	37.7751486348595	17.713487607541	35.2672604973862	NA	25.3642287968585
OG_10109	0.609494296624737	6.66191485150579	0.271458891402305	0.437451104584084	0.256539190098972	0.0652042272022356	0	0.328662315118007	0.183947012616288	NA	0
OG_10108	17.799839204229	21.6869797972328	30.3666414130011	25.8789151180339	15.3463811283491	27.8722774921835	34.8181681011737	19.726821606731	15.3614499948273	NA	15.4236839811302
OG_17739	0.00709528850298615	0.146216887973189	0.0109611442842222	0.172457176704371	0.131064074646658	0.0309915719264182	0	0.411373064437494	0.268436762760249	NA	0
OG_17738	107.27487664264	79.7155243012082	91.4289950718162	118.922966093263	101.972860778645	103.84240605942	83.8636879390767	80.0329643025845	84.8938860203065	NA	64.9176985075366
OG_16466	16.9663599013761	16.0281075361152	12.7341059552532	24.833795535929	21.0293012945529	17.5159460379204	14.9480548543735	18.9858324357233	15.4620431112559	NA	17.2609366032527
OG_16467	23.14089542383	16.152323071094	23.4046569188122	14.393968487978	29.398562888506	14.1202864874279	14.1706915374631	13.0003807335633	12.0177746325333	NA	14.9236580939956
OG_16464	19.5935099630683	21.7774261534884	21.1126149154934	24.5287459450902	16.8973322031732	42.5152732559374	16.6003968717647	36.4875874338439	25.2498044919286	NA	31.2629237744983
